Document ,Excerpt Copy,Code
NHTF Hearing.txt,"By the way, less than half of the money in the 
trust fund comes from the FHA. The largest share comes from the 
GSEs and no one can argue that would go to HUD under any circumstances. 
That goes to the shareholders of Fannie Mae and 
Freddie Mac. ",18
NHTF Hearing.txt,"By the way, less than half of the money in the 
trust fund comes from the FHA. The largest share comes from the 
GSEs and no one can argue that would go to HUD under any circumstances. 
That goes to the shareholders of Fannie Mae and 
Freddie Mac. ",18
NHTF Hearing.txt,"By working together, 
we helped preserve the 16,000 units of housing occupied 
there at Starrett City",19
CHRG-108hhrg88663.htm,"Certainly steps were taken in the most recent 
appropriations bill to avoid those kinds of large recaptures in 
future years, but that doesn't solve the under utilization 
problem.
    We don't think an answer to under utilization is to simply 
take back the money you gave to PHAs. That's effectively what 
Congress is trying to do. They are trying to identify just how 
much money is really being used, and in case we are wrong we 
will create this little contingency fund. But our answer is, 
wait a minute, we want to see all authorized vouchers used. And 
we think a way to do that is to create the program flexibility 
that will lead to higher utilization as the HANF proposal could 
do.",18
HR1892 hearing.txt,"change be done administratively by HUD or should there 
be a legislative fix for it? ",18
NHTF Hearing.txt,"Clearly, this is mostly about coming up with 
sources of revenue that provide a new entity, which has new flexi



54 


bilities, which is targeted in a way no other Federal program is 
today towards production for very-low-income persons. 

With respect to the Assistant Secretary’s points, the fact that the 
money has been identified from the GSEs is very important. We 
know it is available. We know it is not onerous. We know they can 
afford it. We know they need to be doing something like this. The 
money is not going anywhere else. 

With respect to the FHA funds, because of what has been identified, 
again, new money, not presently allocated for any other purpose, 
I think this is just a great way to fund a housing trust fund 
which the country needs and has needed for a long time. ",18
NHTF Hearing.txt,"Commissioner, please, you know better than 
that. I am asking you a straightforward question. The $700 million 
you cited, would anything we are doing reduce that? ",18
HR1892 hearing.txt,"contract 
to purchase a home, one assumes that the funds will be there 
when you are ready to close. And if the availability stops due to 
some other constraint in a multi-family area or some other problem, 
it is extremely frustrating, and we are talking about probably 
a major life event for that first time home buyer who is purchasing 
the condo. There are other—the smaller strictures, for instance, if 
you are buying a condominium in a development, you have to prove 
that 51 percent of those are homeowner occupied. I myself can remember—
and this has not changed throughout time, so you can 
see that the paperwork involved in even trying to ‘‘prove’’ who lives 
in a house at some time can be very difficult and that prevents a 
borrower from perhaps purchasing a home, and this was in the 
Fort Washington area of Maryland, that would have been a very 
feasible option in every other way but the funding was not available. ",19
CHRG-108hhrg88663.htm,"Despite housing being the one bright spot in an otherwise 
dismal economy, the Joint Center reports that three in ten U.S. 
households have housing affordability problems, and 14.3 
million households are spending more than half of their income 
for their housing. Three-quarters of these are households that 
are in the bottom income quintile and the gap between the 
number of renter households in the bottom 20 percent of income 
and the number of housing units they can afford now stands at 
two million.
    Our assessment of the housing voucher program is that it is 
essential. It is largely successful. It should be funded at an 
increased level, and it is in need of reform.",18
NHTF Hearing.txt,"Did it go up proportionately because of the FHA 
getting more funds? ",18
CHRG-108hhrg88663.htm,"Do you have any idea 
program-wide what kind of savings we are talking about? 
Obviously, you must believe that there are savings. I think 
that is the philosophy behind what you are trying to do or what 
you are proposing to do. Do you have any idea what those 
numbers would mean, and therefore what the increased 
participation could mean?",18
CHRG-108hhrg88663.htm,"Everybody 
that I have listened to, and I haven't heard everyone, talked 
about the fact that the vouchers are not keeping up with the 
real market rates out there, and I suspect that is true. Again, 
you know, California is off the scale. I mean, the rents have 
just exploded. The cost of housing is just off the scale. So 
unless we increase the value of these vouchers, I don't know 
how apartment owners are going to make it. I think it is very 
important for everyone to continue to say that.
    It doesn't matter whether they remain with the Federal 
Government or, God forbid, if it you know transferred to the 
State, the fact of the matter is we need to increase the value 
of those vouchers. Does everyone agree on that?",18
HR1892 hearing.txt,"FHA is to generate 
surpluses, as it has for 12 years, rather than that money 
going for earmarks in the agricultural surpluses and wars and 
trips and other things, it should be recycled to some extent for affordable 
housing, which does help everybody as you add to housing. ",18
CHRG-108hhrg88663.htm,"figure out how to do regional 
administration, that would make a lot more sense than a lot of 
this overlap.
    On the small ones I live in this little city of 
Fredericksburg, Virginia. The State of Virginia administers the 
voucher program for about 40-some different small jurisdictions 
that do not have their own housing authorities. Three of them 
were together in Fredericksburg and surrounding counties. It 
was very inefficient. And so those three jurisdictions came 
together in and of themselves, made the decision to do it on a 
regional basis, contracted with a nonprofit that was doing 
other kinds of housing programs, building housing with tax 
credits and those kinds of things, but has housing expertise, 
and got the Virginia Housing Development Authority to agree to 
that, made a proposal, and that is going very nicely.",18
HR1892 hearing.txt,"Finally, the most significant difference 
between the bill I introduced and the Frank-Waters FHA reform 
proposal is of greater concern to me and many of my colleagues and 
that is the inclusion of a provision that creates a funding place 
holder that envisions using FHA funds to support the creation of 
a national housing trust fund. While the other provisions that I 
have mentioned are the ones that represent significant differences 
between our introduced bills, using FHA program funds to create 
a housing trust fund is the most objectionable, and I believe that 
it is not an appropriate use of FHA funds. Taking funds out of FHA 
and using them for a purpose unrelated to its core mission would 
threaten the solvency of the FHA fund and its ability to pay out 
on insurance claims. ",19
HR1892 hearing.txt,"Finally, the most significant difference 
between the bill I introduced and the Frank-Waters FHA reform 
proposal is of greater concern to me and many of my colleagues and 
that is the inclusion of a provision that creates a funding place 
holder that envisions using FHA funds to support the creation of 
a national housing trust fund. While the other provisions that I 
have mentioned are the ones that represent significant differences 
between our introduced bills, using FHA program funds to create 
a housing trust fund is the most objectionable, and I believe that 
it is not an appropriate use of FHA funds. Taking funds out of FHA 
and using them for a purpose unrelated to its core mission would 
threaten the solvency of the FHA fund and its ability to pay out 
on insurance claims. 

There is general agreement on the need for FHA modernization 
legislation. Furthermore, there is no doubt that the FHA program 
can be an important tool for the lower income borrower. ",19
GSE hearing.txt,"Financing is much easier in urban areas; as you move out from 
the urban areas, it’s much more difficult. Even our government 
programs are much more difficult to comply with. And it seems to 
me that since the populations have been moving out of cities into 
urban and suburban areas and rural areas, that we develop means 
and mechanism, both in the private sector and in government-sponsored 
enterprises, to have a uniform standard to meet these needs 
that are less shocking. 

I will give you an example—the rural development program, and 
business loans, and business guarantees. They are great on paper, 
except they really don’t apply in most areas—particularly Pennsylvania, 
because Pennsylvania is a State of very small communities—
but, they are bunched up alongside other communities 
which are really tied into a very large community. 

By virtue of the fact of their structure, they have been barred 
from giving government guarantees, even in communities of 2,000 
or 3,000, if they are considered to be in an urban area, which nobody 
can quite define to me. They just have a map, and they say, 
‘‘If you fall in the yellow, you’re in an urban area,’’ and yellows 
usually are wherever there are masses of people, including the 
rural and suburban and ex-urban areas around concentrated cities. ",18
NHTF Hearing.txt,"finding a safe and affordable home is becoming increasingly 
difficult for many Americans, and is proving to be especially 
hard for extremely-low-income Americans. Unfortunately, a 
disproportionate number of these people are African Americans and 
other racial and ethnic minorities. 

Currently only 46 percent of African Americans own their own 
homes, compared to more than 70 percent of white Americans. Perhaps 
more troubling than that statistic, however, is the disparate 
number of African Americans who spend too much of their income, 
which is already at the low end of the wage scale, on housing and 
utilities. 

The most current numbers we have indicate that 23 percent of 
African Americans fall into the extremely-low-income category. 
These men, women, children, and families have severe housing 
needs. In other words, they spend more than 50 percent of their income 
of housing and utilities. 


65 


In summary, half of all African Americans live in unaffordable, 
inadequate, and/or crowded housing. But of course, this is not only 
a problem for African Americans. Seventy-one percent of Hispanic 
Americans who fall into the extremely-low-income category have 
severe housing needs, and 66 percent of extremely-low-income Caucasians 
pay more than 50 percent of their income to ensure they 
have a roof over their heads. All these numbers add up to one 
alarming fact: Too many Americans of all races and ethnic backgrounds 
are too often forced to choose between shelter over their 
heads or food on their tables. 

If these numbers do not convince you of the clear need for a National 
Affordable Housing Trust Fund as established in this bill, let 
me also tell you that the situation is getting worse. In 2003, the 

U.S. Department of Housing and Urban Development estimated 
that there was a deficit of two million extremely-low-income rental 
units. In 2005, that deficit had grown to four million. 
In 2003, HUD estimated that there were 44 affordable rental 
units available for every 100 extremely-low-income families. That 
number dropped to 40 units available in 2005, and the number continues 
to worsen. 

Unfortunately, the number of extremely-low-income households 
continues to grow as the number of affordable rental units decreases. 
As a matter of fact, of the 5.8 million black households reporting 
housing problems in 2003, 4.9 million cited housing afford-
ability as their biggest problem. ",18
NHTF Hearing.txt,"First and foremost, in the so-called gift down-
payment programs, you repay that gift. The cost of that downpayment 
is put on your note. Sometimes it’s done and families don’t 
even know it. And a lot of those gifts are used in stagnating or declining 
markets where there’s very little house appreciation. And as 
a result of that— ",19
CHRG-108hhrg88663.htm,"First of all, I think 
there needs to be more money. I personally would like to see 
money to help offset the capital cost, particularly small 
landlords with certain number of units, et cetera. It seems to 
me that when you have to put on a new roof or do some capital 
repairs, that perhaps we should try and offset those costs in 
some way. I don't know.
    Someone mentioned here today, the question about the 
inspections process and some other things. I think we have to 
keep in mind that we cannot and we should not have slum 
properties, and we have to make sure that they are inhabitable, 
they are livable, they are a good environment to raise children 
and families. Is there anything in this area that you consider 
unreasonable, that could be changed or that could be looked at 
in a different way as it relates to the inspection process?
    I don't know what is required after each family moves out, 
what the landlord is required to do. Is that reasonable? Are 
there complaints of any of the landlords relative to the 
amounts of monies that they are mandated to spend? I guess that 
would be for so-called rehab, upkeep, et cetera? Is there any 
room there for discussion?",18
HR1892 hearing.txt,"First, the Frank-Waters bill permits only first-time home buyers to 
participate in a new low and no down payment loan program. My 
bill allows any FHA-qualified borrower to participate in the new 
FHA low loan program. Second, the Frank-Waters bill authorizes 
the FHA to implement risk-based pricing but it leaves in place the 
current outdated premium caps of 2.25 percent up-front and 0.55 


4 


percent annually. And the zero and lower down payment loans 
would have the higher caps. My concern is that these limits on premium 
caps will prevent FHA from serving riskier borrowers who 
could be prudently served by charging a slightly higher premium. 
With the flexibility to charge slightly higher premiums, FHA would 
be able to serve borrowers with the lower FICO scores who are currently 
being served only by the subprime market at very high interest 
rates. With FHA mortgage insurance, lenders will charge 
borrowers the market mortgage interest rate. Without FHA insurance, 
they have no choice but to turn the borrower away or to 
charge for a risk in an increased mortgage interest rate. 

Just like last year’s House-passed bill, my bill implements premium 
caps, and enables the FHA to reach down and serve riskier 
borrowers, but in a prudent manner. The up-front premium is limited to a maximum of 3.0 percent, and the annual premium to a 
maximum of 2.0 percent.    
Third, my legislation includes another bipartisan agreement 
reached last year, the automatic reduction of annual premiums to 
no more than 55 basis points for loans that remain active after 5 
years. Automatic premium reductions can be a good thing. They 
can reduce refinancing and perhaps some defaults and foreclosures 
as well. In contrast, the Franks-Waters bill requires the refund of 
excess up-front premiums charged to higher risk borrowers, those 
with FICO scores below 560. I am concerned that this provision 
could have unintended consequences of limiting the number of borrowers 
that could be served by the FHA program because it may 
require initial premiums to be even higher. The refund provision 
would also be very difficult to implement. It is inevitable in an insurance 
fund that lower risk borrowers will subsidize higher risk 
borrowers. Refunds of this nature undercut the concept of insurance 
and is the logical equivalent of a healthy person requiring a 
100 percent refund of his or her health insurance premiums or a 
driver who does not get into an accident demanding his car insurance 
back. ",19
HR1892 hearing.txt,"First, we are proposing to eliminate our complicated down payment 
calculation and 3 percent minimum cash investment requirement. 
Second, our proposal seeks to provide FHA the flexibility to set insurance 
premiums commensurate with the risk of the loans. In so 
doing, we could reach deeper into the pool of prospective borrowers 
while protecting the financial soundness of the FHA mortgage insurance 
fund. 

Lastly, I would like to mention the proposed increase in FHA 
loan limits. By increasing the loan limits to 65 percent and 100 
percent of the conforming loan limit, which we support, FHA would 
once again be a player in high cost areas, regions that have previously 
been out of play, such as the entire State of California and 
most of the Northeast. What is more, raising the floor to 65 percent 
of the conforming loan limit has the added benefit of giving families 
better access to newly constructed housing, which is on average 
more costly. ",19
GSE hearing.txt,"For example, automated underwriting systems devised by Fannie 
Mae and Freddie Mac have been criticized as straying too close to 
the line between primary and secondary market activities. However, 
these systems help community banks to quickly and objectively 
qualify a customer for a mortgage, and determine if that loan 
is saleable. We want to preserve the ability of Fannie Mae and 
Freddie Mac to innovate to meet the changing needs of community 
bankers and our customers. ",18
CHRG-108hhrg89410.htm,"Further, the President has put no new money out there for 
this initiative. The Federal government would open up even 
further, even though it can be done now, the opportunity for 
our faith-based organizations to compete for CDBG monies. That 
is, the money that goes from the Federal government to the 
cities, the Community Development Block Grant monies that area 
already being used by many of the community organizations 
throughout the country. Faith-based organizations would be in 
competition with these organizations, with the ability to 
discriminate. Faith-based organizations can already apply for 
CDBG monies. I know because I assist faith-based organizations 
in applying for money to do everything from build senior 
citizens' housing to have child daycare programs.",18
NHTF Hearing.txt,"H.R. 1427 and H.R. 1852 to provide deposits to the trust fund. Why 
should we worry that the affordable housing fund in H.R. 1427 is 
tied to the GSE’s mortgage portfolio? Is it not the case that H.R. 
1427 and an incentive counterpart will set portfolio limits based on 
some public policy concerns quite apart from the affordable housing 
fund provisions? ",18
NHTF Hearing.txt,"H.R. 1427 and H.R. 1852 to provide deposits to the trust fund. Why 
should we worry that the affordable housing fund in H.R. 1427 is 
tied to the GSE’s mortgage portfolio? Is it not the case that H.R. 
1427 and an incentive counterpart will set portfolio limits based on 
some public policy concerns quite apart from the affordable housing 
fund provisions? ",18
CHRG-108hhrg88663.htm,"H.R. 1841, the Housing Assistance to Needy 
Families legislation, would convert the Section 8 voucher 
program to a block grant, transferring its administration to 
the 50 States, and giving them discretion over allocation of 
funds, directly or indirectly.
    Section 8 supports over 4 million apartments. Roughly 1 in 
7 renters nationwide benefit from some form of Section 8 
assistance. Of the 4 million Section 8 households, about 35 
percent, or 1.4 million, have portable vouchers. The HANF 
proposal would fundamentally change the Federal funding system 
for tenant based housing assistance, from one based on actual 
cost to a block grant that simply distributes Federal 
appropriations among States.
    With the passage of HUD's funding year 2003 budget, block 
granting the program to States for this reason is unnecessary 
as the problem of under utilized vouchers has already been 
addressed. If funding levels fall behind the program's needs, 
as likely will occur, States will either have to contribute 
their own funds to the program or reduce assistance to low 
income families and elderly and disabled individuals.
    A National Association of Redevelopment Officials report 
shows States would face a 1.1 billion to 1.8 billion in costs 
to close the funding gap created by the administration's block 
grant proposal. California represents a large component of the 
Section 8 program, with 14 percent of the Nation's vouchers and 
16 percent of the Nation's leased vouchers. I am concerned that 
assistance to families currently participating in California's 
Section 8 programs would be jeopardized under the new proposal.
    Under the current Section 8 Housing Choice Voucher Program 
in California, the average per family rental assistance cost 
per year is approximately $8,364. The funding shortfall for 
California to cover 87,018 low income families is at $8,364 per 
family, and for over a 5-year period would equal $727,878,552.",18
NHTF Hearing.txt,"H.R. 2895 clearly provides the source for the 
funds. That is why we should be supporting it. ",18
NHTF Hearing.txt,"has preserved 
more than 125,000 units of housing to date. And with the 5-year 
reauthorization passed by Congress earlier this year and signed 
into law by the President, we expect to preserve an additional 
50,000 units of housing.",19
CHRG-108hhrg88663.htm,"Have you found that there's a problem when 
their capital costs, like putting on a new roof or repairing a 
staircase, I mean capital--are they able to do it and get it 
done on time?",18
NHTF Hearing.txt,"he bill does much of what is already in 
the HOME program, putting the funding issue aside, yes, I do 
think there would be some States that would do well, and other 
States that would not. You just cannot escape the argument that 
I made earlier, having us as a funding source, we are facing a difficult 
decision. Do we fund HUD programs or do we fund the trust 
fund? ",19
HR1892 hearing.txt,"he legislation 
that passed the House last year and was supported, again 
by both Chairwoman Waters and Chairman Frank, would make 


5 


FHA more efficient and competitive with subprime industry by decreasing 
premiums for borrowers, permitting no down payment 
loans, and increasing access to ownership. ",19
NHTF Hearing.txt,"Homeless people are notoriously difficult to count for obvious reasons 
but there is little evidence that the 800,000 or so people whom 
we know pretty reliably to be homeless on any given night, over 10 
percent of them in Los Angeles alone, are a lower number than the 
day the McKinney-Vento Act was past. And it’s almost certainly 
not a reduction compared to the first rigorous national homeless 
count conducted in 1996. ",18
NHTF Hearing.txt,"How much Federal assistance is available for 
the construction, not Section 8, year-by-year vouchers, for the construction 
of housing for families who would be, say, at 50 percent 
of the median and below? Do you have any top-of-the-head notion?",18
NHTF Hearing.txt,"How much Federal assistance is available for 
the construction, not Section 8, year-by-year vouchers, for the construction 
of housing for families who would be, say, at 50 percent 
of the median and below? Do you have any top-of-the-head notion? ",18
NHTF Hearing.txt,"HUD’s own worst case housing needs analysis 
shows that the number of low-income—and many of the families 
who will be targeted by this fund, the number of families who need 
that sort of assistance has gone up. 

Sadly that has gone up by 800,000 families between 2003 and 
2005.",19
NHTF Hearing.txt,"I agree with that. The point is there has been no 
correlation between the FHA surplus or deficit and the HUD budget. 
Here is your argument, that we should not take additional revenues 
we generate for the FHA and put them into affordable housing 
because otherwise it would have gone to the HUD budget. I do 
not think anybody in the world believes that is true. I am disappointed 
to hear you say it. ",18
CHRG-108hhrg93838.htm,"I am 
looking at a chart on home ownership rates, and it is broken 
down into the total USA, the white, black, Hispanic, other 
race, central cities, suburbs, and in each one of these 
categories there has been a slight increase in home ownership 
rate except for one, and that is the African American 
community.
    It went down between 2001, 2002, when all of the other 
categories of, total, white went up, Hispanic went up, other 
races went up, but for the black home ownership, it went down.
    What caused that? Why is there that aberration with that 
particular group when all the other groups, home ownership 
rates went up? What do you think accounted for that?",18
CHRG-108hhrg88663.htm,"I am concerned 
about all of this monitoring that you are going to do that you 
cannot do now. What you are basically saying is that HUD cannot 
do it now. But then you tell us, you are going to make sure the 
States do it because you are going to set up all these 
monitoring systems. Now you are trying to tell me you are going 
to take all of these employees and you are going to use them to 
do something related to the program, while my state and other 
States are going to be using part of this block grant to put up 
whole new systems by which to administer the program, which is 
extreme duplication. What are you doing and why are you doing 
this?",18
NHTF Hearing.txt,"I am going to recognize myself. What funds is 
HUD now getting in the absence of this FHA and housing trust 
fund bill that you would lose? Please identify them for me.",18
CHRG-110hhrg45626.htm,"I am interested in your thoughts regarding 
the Housing Trust Fund that was created in the Housing and 
Economic Recovery Act, and whether or not FHFA plans to finance 
it while the GSEs remain in conservatorship. I sent you a 
letter that was signed by 37 other Members of our body, urging 
you not to sign it during these very dire, dismal economic 
times for the GSEs.",19
CHRG-108hhrg88663.htm,"I am intrigued by the proposal 
that you set out in your testimony to have PHAs success rate 
determine rates to which they can over-extend vouchers. How 
would you handle the potential problem of more families finding 
a home than there are vouchers available? Who then decides 
which family gets the voucher? What would you do to make up the 
time lost to the family searching for a home, only to be denied 
a voucher? How would you compensate the landlord for any income 
lost as a result of potential tenants who were turned away 
believing the voucher holder would move in?",18
NHTF Hearing.txt,"I am looking at being $143 
million in the red for the first time in FHA’s history in Fiscal Year 
2008.",19
CHRG-108hhrg88663.htm,"I am not necessarily suggesting that cutting fat 
is what we are looking at as much as making the program operate 
more smoothly. Is it your testimony that we can't enact reforms 
that make it operate more efficiently and more cost 
effectively?",18
CHRG-108hhrg89410.htm,"I am particularly concerned about a couple of aspects of 
this. One, this program is now going to be available under the 
Community Development Block Grant Program. That means every 
governing body of every community of 50,000 or more in America 
will be given the Federal funds to give to whatever religion 
they wish. I want to know how HUD is going to be supervising 
that; how they will supervise, for example, the rule that says 
you can build a house of worship with a mix of private and 
public funds, but you cannot worship in the public funds part. 
I am just wondering how we are prepared to police that, not 
that I think it is a good idea to get into a situation where 
you have to do that throughout the country, through CDBG.",18
NHTF Hearing.txt,"I can make one last point. I think the reason State housing trust 
funds work well—some would say they refer to them as sort of benign 
revenue sources, but that’s the coin of the realm of making 
trust funds work. States use document recording fees. They use 
real estate transfer taxes. They use interest from escrow accounts 
that have been returned to a State entity. That’s a big jump from 
now taking on a Federal level, the possibility of taking funds out 
of a housing agency to go fund a housing trust fund. 

And again, I just want to be selfish that I am going to try to protect 
HUD’s resources first. I would hope people would expect me to 
do that, and that’s what I referred to earlier. ",19
HR1892 hearing.txt,"I can speak for FHA. Some of what you 
read and hear, some of the no-income and no-asset stated income 
products, while inherently that is not a bad product for many families, 
in the many ways it was used we have some of the problems 
we are looking at today and that is something FHA does not do. 
We have rather rigorous and strict requirements relative to things 
such as income verification, and social security numbers, so that is 
certainly one of the concerns that we will not do under FHA, at 
least certainly while I am there. ",19
CHRG-108hhrg88663.htm,"I certainly think that there are ways to make 
the administration more efficient. For example, authorities 
that have a small number of vouchers, could create some sort of 
consortia.",18
CHRG-110hhrg35406.htm,"I congratulate you, Secretary 
Jackson, for your leadership and for taking steps to strengthen 
HUD's management and performance. HUD received a clean audit 
for the 7th consecutive year, and GAO removed HUD from its 
high-risk government programs list for the first time in over a 
decade. I am sure that was no easy task, so congratulations to 
you and your team.
    As for the President's fiscal year 2008 budget proposal, I 
am heartened by the fact that the President acknowledges the 
need to reform several HUD programs that aim to end 
homelessness, foster homeownership, and when renting is the 
most viable option, provide individuals and families with 
rental assistance, and provide housing counseling to help 
homeowners, for example, avoid foreclosure. I couldn't agree 
more with these goals.",19
NHTF Hearing.txt,"I do not want you to think I do not support a lot of 
what this fund does. Quite the contrary, I do. ",19
NHTF Hearing.txt,"I don’t mean to suggest that no progress has been made in addressing 
homelessness in the last 2 decades, as we will explore in 
depth in a series of Housing Subcommittee hearings on homelessness, 
which I will convene after Congress returns from the August 
recess. We know much more about the how to meet the needs of 
various homeless households with different needs. We will build on 
that knowledge in the subcommittee. ",18
CHRG-108hhrg88663.htm,"I don't think the rescission or recapturing 
or avoiding recaptures solves the problems that vouchers cannot 
be used in all communities. We think a program that has more 
flexibility to move those vouchers around the State so they can 
be used to change payments standards where necessary to 
increase usage--we think this is what needs to happen, not just 
taking the money back if it doesn't get used.",18
CHRG-108hhrg88663.htm,"I guess the biggest question I have is 
what do you see as the main barriers to increased participation 
in the Section 8 rental program? What is it that we should be 
doing to attack those barriers?",18
NHTF Hearing.txt,"I have been working on HUD budgets for 27 
years. It has never been the position of the appropriators that the 
amount appropriated to HUD would rise or fall according to FHA 
receipts. It is a bookkeeping matter whereby FHA receipts are entered 
into the general fund, but no one has ever suggested that the 
budget of HUD goes up or down in any way dependent on net receipts 
and losses from the FHA. I have been working on HUD 
budgets since coming here. ",18
NHTF Hearing.txt,"I have been working on HUD budgets for 27 
years. It has never been the position of the appropriators that the 
amount appropriated to HUD would rise or fall according to FHA 
receipts. It is a bookkeeping matter whereby FHA receipts are entered 
into the general fund, but no one has ever suggested that the 
budget of HUD goes up or down in any way dependent on net receipts 
and losses from the FHA. I have been working on HUD 
budgets since coming here. ",19
CHRG-108hhrg88663.htm,"I have to back up to what Ms. 
Waters said. There are some States I wouldn't mind block 
granting, but it would scare me to death in California today.
    We have some funding in the Federal programs for seniors as 
an example that the last 2 years didn't get passed through, 
because they didn't have a budget on time, they get capped 
basically for cash flow purposes for the State. When the State 
finally passed a budget, some of these dollars tended to 
disappear, and that bothers me. But you know when we are 
looking at a program that almost 10 percent is eaten up in 
administrative costs, that bothers me. That is a concern, 
because that seems like an excessive amount.
    And, yes, I know there is some people who own units need a 
little oversight. But I don't believe everybody is a bad 
renter. There is not everybody out there who owns units that 
when they get a call from their tenant will not acknowledge 
that there is a problem and fix it.",18
CHRG-108hhrg88663.htm,"I hope the appropriations 
committee funds that this year. I think it is an extremely 
important program to get people into a home that they own.",18
NHTF Hearing.txt,"I know we have some money for the elderly and some 
money for the disabled in terms of housing. I would note that the 
President has proposed to reduce those amounts every year from 
year-to-year; Congress has resisted that. So over the President’s objection 
there has been more money for the disabled and elderly programs. ",18
CHRG-108hhrg89410.htm,"I noted in my research on this that I think it was Pat 
Robertson who said, he did not like the faith-based initiative 
because he did not think some religious organizations were 
Christian enough and they did not deserve to be funded. We have 
another ex-member of Congress, Mr. Bob Barr, who pointed out a 
religious organization that he did not like. He said they 
should not be allowed on military bases. So you open up the 
whole discussion of what is and what is not a good religious 
organization; what is an acceptable religious organization. Is 
it all right for the AMEs as opposed to the Pentecostals? Do 
they worship Christ the way we want them to? I do not think we 
want that kind of government involvement in religion.
    Finally, let me say this. There are some religious 
organizations now that are under investigation. Even with the 
walls that we have built up requiring that the 501(c)(3)s be 
used in order to operate programs, they have gotten into 
trouble because they mixed the money from the 501(c)(3) with 
the collection plate money. I daresay to you that many 
ministers who do not have the infrastructure, they do not have 
the grantsmanship capability, they do not have the assistance 
to go after this money and to implement these programs. They 
are opening themselves up for indictment by the very people who 
are telling you that they want you to get into this business in 
a certain kind of way. I would submit to you that the 
government needs to keep its hands out of the church, and the 
government needs to make sure that there is a wall that 
separates the 501(c)(3) from the collection plate.",18
NHTF Hearing.txt,"I said that in the trust fund bill, the larger share 
of the revenues that would go to the trust fund come from Fannie 
Mae and Freddie Mac. ",18
NHTF Hearing.txt,"I share the chairman’s insistence that we invest in affordable 
housing stock creation and not simply more demand-side or 
tenant-based subsidies. As badly needed as such subsidies are, they 
just don’t get the job done alone, especially in tight rental markets 


6 


like Los Angeles. In such places, it is difficult to get private landlords 
to accept vouchers at HUD’s fair market rent, particularly if 
you’re someone with a troubled housing credit or other history as 
many homeless individuals and families are. ",18
NHTF Hearing.txt,"I should add that we are also working closely with the chairman 
of the Ways and Means Committee and this committee on efforts 
so that the tax supported housing bonds and low-income housing 
tax credit programs will be fully interoperable with this and other 
programs, so we really think leveraging is very high. ",18
CHRG-109hhrg30537.htm,"I strongly believe that RHS should 
use the services of private entities and State and local 
agencies to develop project financial plans, particularly those 
entities that gained experience by participating in HUD's mark-
to-market restructuring program, and we are pleased that H.R. 
5039 authorizes the use of outside contractors.
    As within the legislation, there are provisions in the bill 
which raise some concerns within the industries. The bill 
proposes a maximum rent for all tenants in revitalized projects 
of 30 percent of adjusted income. We don't believe that this 
would work unless there is a subsidy involved as well, for the 
reasons that have pretty much already been raised here.",19
NHTF Hearing.txt,"I think that is right. And I would simply say that 
my admonition or counsel would be not to try to do everything with 
this trust fund. It is focused on production of units that presently 
are not being produced. I think that is its strength. And there will 
be other means to address the foreclosure issues and the predatory 
lending and the subprime issues. ",18
NHTF Hearing.txt,"I think the 
goal of the fund, to help more families at 30 percent of AMFI and 
below, is a very good goal. Again my problem is just in the case 
that I now have to help fund that fund but I’m facing the prospect 
of whether I fund Section 8 or I fund an Affordable Housing Trust 
Fund, and that’s a difficult decision. ",19
NHTF Hearing.txt,"I think the 
goal of the fund, to help more families at 30 percent of AMFI and 
below, is a very good goal. Again my problem is just in the case 
that I now have to help fund that fund but I’m facing the prospect 
of whether I fund Section 8 or I fund an Affordable Housing Trust 
Fund, and that’s a difficult decision. ",19
GSE hearing.txt,"I want to address myself to Mr. Connelly. I am one of the individuals 
who has been struggling over the appointment of members 
to the board, both to the Federal Home Loan Bank and to Freddie 
Mac and Fannie Mae, and your observation that members of the 
board should be elected, as opposed to being appointed, interests 
me. 

I totally agree with that concept, except that the peculiarity of 
these organizations, having an outside mission created by the Congress, 
I feel that there is less likelihood of an incestuous relationship 
existing if the outside appointees are made, in fact, by the normal 
members of the regulatory board. They have interests slightly 
different, in terms of mission, and whether or not, over a period of 
time, particularly the Federal Home Loan Bank system could be 
lost in its mission without any way of the Congress or anyone else 
correcting the mission, or bringing about or even finding out that 
the change of the mission has occurred. ",18
GSE hearing.txt,"I want to address myself to Mr. Connelly. I am one of the individuals 
who has been struggling over the appointment of members 
to the board, both to the Federal Home Loan Bank and to Freddie 
Mac and Fannie Mae, and your observation that members of the 
board should be elected, as opposed to being appointed, interests 
me. 

I totally agree with that concept, except that the peculiarity of 
these organizations, having an outside mission created by the Congress, 
I feel that there is less likelihood of an incestuous relationship 
existing if the outside appointees are made, in fact, by the normal 
members of the regulatory board. They have interests slightly 
different, in terms of mission, and whether or not, over a period of 
time, particularly the Federal Home Loan Bank system could be 
lost in its mission without any way of the Congress or anyone else 
correcting the mission, or bringing about or even finding out that 
the change of the mission has occurred. ",18
CHRG-110hhrg35406.htm,"I want to highlight how the President's budget would help 
HUD achieve the mission Congress has assigned us, particularly 
in three areas: helping more Americans own their homes, 
especially those who thought homeownership was out of their 
reach; helping those not ready or willing to own their home 
find decent rental housing in this country; and making 
necessary reforms to multiple program areas, including FHA, 
public housing, community development block grants, and 
homeless programs.",19
