Document ,Excerpt Copy,Code
HR1892 hearing.txt,"Do you agree that FHA modernization 
could open up opportunities for many folks who could not be serviced 
or who get thrown into a subprime market that places them 
at great risk? ",15
HR1892 hearing.txt,"Do you agree that it is important that this 
bill moves without any obstruction so that we can have a reformed 
FHA? ",15
NHTF Hearing.txt,"do you see in the current legislation 
that is being proposed before this committee, incentives for the 
State and for the local governments that you just referred to, to reduce 
the amount of regulation that it then imposes on the housing 
construction? ",16
NHTF Hearing.txt,"Do you see success in pursuing 
mixed income developments as might be proposed in this legislation? ",15
NHTF Hearing.txt,"Do you think that this fund should 
be mainly targeted heavily to low-income or give existing HUD programs 
that deal with it or should we maybe look at this program 
to service more the needs of even moderate-income working families 
if we’re going to have a program? ",15
CHRG-110hhrg40432.htm,"Doing the right thing is the imperative here. But even if 
we consider cost, let us realize that the cost of not acting is 
not only hopelessness and unrest throughout the world, but also 
an increased threat of terrorism. Poverty breeds unrest and 
instability and creates the types of conditions that allow 
dictators and terrorists to survive and thrive. So, combatting 
global poverty is clearly in our own economic and national 
security interest.
    Debt relief is not the total solution to poverty, hunger, 
and disease, but it is a necessary first step. It is where the 
journey should begin to free these countries of the burden of 
debt, the chains of poverty, and the shackles of despair and 
enable them to minister to the economic and social needs of 
their citizens. ",16
HR1892 hearing.txt,"e FHA a more relevant factor in the marketplace. 
One of the concerns I have is when you were talking about 
flexibility a while ago, our financial markets are very sophisticated 
today. And one of the reasons I believe that your business is down 
is due to your inability to really respond to market conditions. I 
want to go back to the rate thing just a little bit. Now, it is my 
understanding if you initiate some of these new programs, those 
programs will be bracketed as a category and you will have to actuarially 
measure what your loss ratios are on these new types of 
products that you are putting out. And doesn’t it make sense for 
you to have the flexibility to be competitive to be able to price those 
based on what your actuarial findings actually are? ",16
HR1892 hearing.txt,"emoving the housing 
trust fund provision will allow us to work together on a bipartisan 
bill that can be moved expeditiously to the House Floor and that 
will receive overwhelming bipartisan support. We can even put it 
on the suspension calendar. The quicker we pass FHA reform in 
the House, the quicker we can send it to the Senate, and get it onto 
the President’s desk, and I think relief is needed now. ",16
CHRG-108hhrg88663.htm,"Everybody 
that I have listened to, and I haven't heard everyone, talked 
about the fact that the vouchers are not keeping up with the 
real market rates out there, and I suspect that is true. Again, 
you know, California is off the scale. I mean, the rents have 
just exploded. The cost of housing is just off the scale. So 
unless we increase the value of these vouchers, I don't know 
how apartment owners are going to make it. I think it is very 
important for everyone to continue to say that.
    It doesn't matter whether they remain with the Federal 
Government or, God forbid, if it you know transferred to the 
State, the fact of the matter is we need to increase the value 
of those vouchers. Does everyone agree on that?",15
HR1892 hearing.txt,"Everyone now knows about the perils of the subprime lending 
market with the dramatic rise in foreclosures and estimates that 
as many as 2 million mortgage loan defaults are predicted by year’s 
end. So the sooner we can reinvent FHA to become a viable FHA, 
the sooner we will be able to assist many low- and moderate-income 
borrowers who are left with few safe and viable mortgage op


(1) 

2 


tions. Refinancing, reverse mortgages, and other FHA products are 
all important. ",15
HR1892 hearing.txt,"Everyone now knows about the perils of the subprime lending 
market with the dramatic rise in foreclosures and estimates that 
as many as 2 million mortgage loan defaults are predicted by year’s 
end. So the sooner we can reinvent FHA to become a viable FHA, 
the sooner we will be able to assist many low- and moderate-income 
borrowers who are left with few safe and viable mortgage op


(1) 

2 


tions. Refinancing, reverse mortgages, and other FHA products are 
all important.",15
GSE hearing.txt,"Fannie Mae and Freddie Mac are our partners in the real estate 
industry, so keeping them strong and sound is in everyone’s interest. 
With that in mind, Realtors have six recommendations that we 
believe should be considered in any legislative proposals to reform 
GSE oversight. 

First, the GSEs need a strong regulator and sound corporate governance. 
Regulatory oversight of Fannie Mae, Freddie Mac, and the 
Federal Home Loan Bank should be transferred to a new regulator 


8 


which has the authority to set capital standards, liquidate a financially 
unstable enterprise, and approve new programs and products. 
The regulators should also understand and support the GSEs’ 
vital housing finance mission and the role housing plays in supporting 
our national economy. 

Realtors also support legislative efforts to strengthen the governance 
of the Federal Home Loan Banks, by raising the number of 
independent directors, adding community and economic development 
expertise, and allowing appointed independent directors to 
continue their service until a successor is in place. 

Second, the GSEs’ vital housing mission should be preserved and 
protected. This mission ensures that Fannie Mae and Freddie Mac 
provide capital to the market during downturns, and use their Federal 
ties to facilitate mortgage finance, and support homeownership 
opportunities. The GSEs’ housing mission is vital to the continued 
success of the housing market. Realtors will oppose legislative proposals 
which diminish that. 

Third, the GSEs must be able to develop new products and programs 
that respond to market needs. The standards for approving 
new products and programs should be those contained in the Federal 
National Mortgage Association Charter Act, and the Federal 
Home Loan Mortgage Corporation Act. We support requiring the 
GSEs to provide notice to the regulator, so that adequate safety, 
soundness, and mission review can be accomplished. 

We oppose requirements that could unduly delay or prevent the 
GSEs from developing new programs and products that support 
their missions. 

Fourth, there should be no overly restrictive bright line test that 
explicitly limits the GSEs’ role in the secondary market, strictly defined. 
Realtors believe such a test would seriously hinder important 
mission-related consumer outreach activities now supported by the 
GSEs, such as home buyer education. 

Fifth, portfolio limits should be regulated, and not legislated. The 
GSEs’ retained portfolios help support affordable housing programs, 
and also help provide financing for low-income borrowers. 
For example, Freddie Mac reports that approximately 300 million 
of the mortgages in the retained portfolio qualify under their affordable 
housing goals. We believe the best way to ensure safety is 
for a strong regulator to limit portfolio risk, and moderate portfolio 
growth, when appropriate. 

Finally, Realtors support increasing the conforming loan limits 
for high-cost areas, and we would like to thank Chairman Frank 
and Representative Miller for their support on this important 
issue, and for including the Miller amendment language in H.R. 
1427. ",15
GSE hearing.txt,"Fannie Mae and Freddie Mac, the GSEs, are critically important 
to modern mortgage financing, and the MBA supports the role the 
GSEs play in maintaining and improving liquidity and stability in 
the secondary mortgage market. Therefore, MBA has long advocated 
GSE regulatory reform, to ensure that they are operating in 
a safe and sound manner, engaging only in activities that are consistent 
with their charter purposes, and are subject to reasonable 
affordable housing goals that do not distort the market. ",15
GSE hearing.txt,"Fannie Mae and Freddie Mac, the GSEs, are critically important 
to modern mortgage financing, and the MBA supports the role the 
GSEs play in maintaining and improving liquidity and stability in 
the secondary mortgage market. Therefore, MBA has long advocated 
GSE regulatory reform, to ensure that they are operating in 
a safe and sound manner, engaging only in activities that are consistent 
with their charter purposes, and are subject to reasonable 
affordable housing goals that do not distort the market. ",15
HR1892 hearing.txt,"FHA has an important role to play in the market 
in expanding affordable homeownership opportunity for the under-
served and addressing the homeownership gap. For low- and moderate-
income families, FHA should be the financing considered first 
because it has the lowest rate and provides the borrower the best 
opportunity to become a successful homeowner. However, the current 
loss of market presence means we are losing FHA’s impact. 
The result is that some families are either turning to more expensive 
financing or just giving up. I urge Congress to enact legislation 
to reform FHA to increase its availability to home buyers, promote 
consumer choice, and ensure its ability to continue serving American 
families. MBA stands ready to work with you on this important 
issue. ",15
HR1892 hearing.txt,"FHA has an important role to play in the market 
in expanding affordable homeownership opportunity for the under-
served and addressing the homeownership gap. For low- and moderate-
income families, FHA should be the financing considered first 
because it has the lowest rate and provides the borrower the best 
opportunity to become a successful homeowner.",15
HR1892 hearing.txt,"FHA has an important role to play in the market 
in expanding affordable homeownership opportunity for the under-
served and addressing the homeownership gap. For low- and moderate-
income families, FHA should be the financing considered first 
because it has the lowest rate and provides the borrower the best 
opportunity to become a successful homeowner.",15
HR1892 hearing.txt,"FHA is the only national mortgage insurance program that provides 
financing to all markets at all times. Now more than ever, 
FHA needs to be strengthened so that it will continue to be available 
to borrowers when they need it most. Realtors stand ready to 
work with Congress and HUD to breathe new life into the FHA 
and ensure all Americans can afford to buy and keep their homes 
for as long as they choose. ",15
GSE hearing.txt,"Finally, the House bill also has extensive provisions related to 
GSE corporate governance, expressly governing Fannie Mae and 
Freddie Mac. These, too, should be retained because we know from 
sad experience the significant problems at these enterprises, and 
the lack of market discipline that applies to them. 

Any questions about the statutory authority of the regulator to 
ensure effective corporate governance at the GSEs should be retained. ",15
GSE hearing.txt,"Financing is much easier in urban areas; as you move out from 
the urban areas, it’s much more difficult. Even our government 
programs are much more difficult to comply with. And it seems to 
me that since the populations have been moving out of cities into 
urban and suburban areas and rural areas, that we develop means 
and mechanism, both in the private sector and in government-sponsored 
enterprises, to have a uniform standard to meet these needs 
that are less shocking. ",15
GSE hearing.txt,"Financing is much easier in urban areas; as you move out from 
the urban areas, it’s much more difficult. Even our government 
programs are much more difficult to comply with. And it seems to 
me that since the populations have been moving out of cities into 
urban and suburban areas and rural areas, that we develop means 
and mechanism, both in the private sector and in government-sponsored 
enterprises, to have a uniform standard to meet these needs 
that are less shocking. ",15
NHTF Hearing.txt,"finding a safe and affordable home is becoming increasingly 
difficult for many Americans, and is proving to be especially 
hard for extremely-low-income Americans. Unfortunately, a 
disproportionate number of these people are African Americans and 
other racial and ethnic minorities. 

Currently only 46 percent of African Americans own their own 
homes, compared to more than 70 percent of white Americans. Perhaps 
more troubling than that statistic, however, is the disparate 
number of African Americans who spend too much of their income, 
which is already at the low end of the wage scale, on housing and 
utilities. 

The most current numbers we have indicate that 23 percent of 
African Americans fall into the extremely-low-income category. 
These men, women, children, and families have severe housing 
needs. In other words, they spend more than 50 percent of their income 
of housing and utilities. 


65 


In summary, half of all African Americans live in unaffordable, 
inadequate, and/or crowded housing. But of course, this is not only 
a problem for African Americans. Seventy-one percent of Hispanic 
Americans who fall into the extremely-low-income category have 
severe housing needs, and 66 percent of extremely-low-income Caucasians 
pay more than 50 percent of their income to ensure they 
have a roof over their heads. All these numbers add up to one 
alarming fact: Too many Americans of all races and ethnic backgrounds 
are too often forced to choose between shelter over their 
heads or food on their tables. 

If these numbers do not convince you of the clear need for a National 
Affordable Housing Trust Fund as established in this bill, let 
me also tell you that the situation is getting worse. In 2003, the 

U.S. Department of Housing and Urban Development estimated 
that there was a deficit of two million extremely-low-income rental 
units. In 2005, that deficit had grown to four million. 
In 2003, HUD estimated that there were 44 affordable rental 
units available for every 100 extremely-low-income families. That 
number dropped to 40 units available in 2005, and the number continues 
to worsen. 

Unfortunately, the number of extremely-low-income households 
continues to grow as the number of affordable rental units decreases. 
As a matter of fact, of the 5.8 million black households reporting 
housing problems in 2003, 4.9 million cited housing afford-
ability as their biggest problem. ",15
NHTF Hearing.txt,"First and foremost, in the so-called gift down-
payment programs, you repay that gift. The cost of that downpayment 
is put on your note. Sometimes it’s done and families don’t 
even know it. And a lot of those gifts are used in stagnating or declining 
markets where there’s very little house appreciation. And as 
a result of that— ",16
NHTF Hearing.txt,"First and foremost, in the so-called gift down-
payment programs, you repay that gift. The cost of that downpayment 
is put on your note. Sometimes it’s done and families don’t 
even know it. And a lot of those gifts are used in stagnating or declining 
markets where there’s very little house appreciation. And as 
a result of that— ",16
CHRG-110hhrg37558.htm,"First of all, one of my big focuses has been on keeping our 
financial system not just safe and sound, but secure and free 
of abuse, and we are also looking at regulatory burdens.",16
GSE hearing.txt,"First, the GSEs need a strong regulator and sound corporate governance. 
Regulatory oversight of Fannie Mae, Freddie Mac, and the 
Federal Home Loan Bank should be transferred to a new regulator 


8 


which has the authority to set capital standards, liquidate a financially 
unstable enterprise, and approve new programs and products. 
The regulators should also understand and support the GSEs’ 
vital housing finance mission and the role housing plays in supporting 
our national economy. 

Realtors also support legislative efforts to strengthen the governance 
of the Federal Home Loan Banks, by raising the number of 
independent directors, adding community and economic development 
expertise, and allowing appointed independent directors to 
continue their service until a successor is in place. 

Second, the GSEs’ vital housing mission should be preserved and 
protected. This mission ensures that Fannie Mae and Freddie Mac 
provide capital to the market during downturns, and use their Federal 
ties to facilitate mortgage finance, and support homeownership 
opportunities. The GSEs’ housing mission is vital to the continued 
success of the housing market. Realtors will oppose legislative proposals 
which diminish that. 

Third, the GSEs must be able to develop new products and programs 
that respond to market needs. The standards for approving 
new products and programs should be those contained in the Federal 
National Mortgage Association Charter Act, and the Federal 
Home Loan Mortgage Corporation Act. We support requiring the 
GSEs to provide notice to the regulator, so that adequate safety, 
soundness, and mission review can be accomplished. 

We oppose requirements that could unduly delay or prevent the 
GSEs from developing new programs and products that support 
their missions. 

Fourth, there should be no overly restrictive bright line test that 
explicitly limits the GSEs’ role in the secondary market, strictly defined. 
Realtors believe such a test would seriously hinder important 
mission-related consumer outreach activities now supported by the 
GSEs, such as home buyer education. 

Fifth, portfolio limits should be regulated, and not legislated. The 
GSEs’ retained portfolios help support affordable housing programs, 
and also help provide financing for low-income borrowers. 
For example, Freddie Mac reports that approximately 300 million 
of the mortgages in the retained portfolio qualify under their affordable 
housing goals. We believe the best way to ensure safety is 
for a strong regulator to limit portfolio risk, and moderate portfolio 
growth, when appropriate. 

Finally, Realtors support increasing the conforming loan limits 
for high-cost areas, and we would like to thank Chairman Frank 
and Representative Miller for their support on this important 
issue, and for including the Miller amendment language in H.R. 
1427. ",15
NHTF Hearing.txt,"From Federal sources outside of tax credits, 
from pure production, as you know there’s very little, if any, Federal 
commitment towards producing construction of affordable 
housing. ",16
NHTF Hearing.txt,"From Federal sources outside of tax credits, 
from pure production, as you know there’s very little, if any, Federal 
commitment towards producing construction of affordable 
housing. ",16
NHTF Hearing.txt,"From the perspective of a developer, I think 
they are very different things. The HOME program has an enormous 
level of complication in its regulations, and one of the things 


55 


we appreciate Chairman Frank working on is trying to help simplify 
and streamline some of these regulations, but they are very 
different even with the deeper targeting in the HOME program, it 
is not nearly as flexible as the trust fund. 

The trust fund can be used for project-based rental assistance, 
for example. It can be used for a variety of different things that the 
HOME funds currently are not structured in the same way to use. 

So from a developer’s perspective, I think that it is more flexible, 
even with deeper targeting in the HOME program, there is such 
a level of complication with that at this point that I think we are 
better off starting fresh with a proven tool in a trust fund with the 
flexibility this would provide. ",15
NHTF Hearing.txt,"From the perspective of a developer, I think 
they are very different things. The HOME program has an enormous 
level of complication in its regulations, and one of the things 


55 


we appreciate Chairman Frank working on is trying to help simplify 
and streamline some of these regulations, but they are very 
different even with the deeper targeting in the HOME program, it 
is not nearly as flexible as the trust fund. 

The trust fund can be used for project-based rental assistance, 
for example. It can be used for a variety of different things that the 
HOME funds currently are not structured in the same way to use. 

So from a developer’s perspective, I think that it is more flexible, 
even with deeper targeting in the HOME program, there is such 
a level of complication with that at this point that I think we are 
better off starting fresh with a proven tool in a trust fund with the 
flexibility this would provide. ",15
GSE hearing.txt,"GSEs need a strong regulator and sound corporate governance. 
Regulatory oversight of Fannie Mae, Freddie Mac, and the 
Federal Home Loan Bank should be transferred to a new regulator 


8 


which has the authority to set capital standards, liquidate a financially 
unstable enterprise, and approve new programs and products. 
The regulators should also understand and support the GSEs’ 
vital housing finance mission and the role housing plays in supporting 
our national economy. ",15
CHRG-108hhrg88663.htm,"H.R. 1841, the Housing Assistance to Needy 
Families legislation, would convert the Section 8 voucher 
program to a block grant, transferring its administration to 
the 50 States, and giving them discretion over allocation of 
funds, directly or indirectly.
    Section 8 supports over 4 million apartments. Roughly 1 in 
7 renters nationwide benefit from some form of Section 8 
assistance. Of the 4 million Section 8 households, about 35 
percent, or 1.4 million, have portable vouchers. The HANF 
proposal would fundamentally change the Federal funding system 
for tenant based housing assistance, from one based on actual 
cost to a block grant that simply distributes Federal 
appropriations among States.
    With the passage of HUD's funding year 2003 budget, block 
granting the program to States for this reason is unnecessary 
as the problem of under utilized vouchers has already been 
addressed. If funding levels fall behind the program's needs, 
as likely will occur, States will either have to contribute 
their own funds to the program or reduce assistance to low 
income families and elderly and disabled individuals.
    A National Association of Redevelopment Officials report 
shows States would face a 1.1 billion to 1.8 billion in costs 
to close the funding gap created by the administration's block 
grant proposal. California represents a large component of the 
Section 8 program, with 14 percent of the Nation's vouchers and 
16 percent of the Nation's leased vouchers. I am concerned that 
assistance to families currently participating in California's 
Section 8 programs would be jeopardized under the new proposal.
    Under the current Section 8 Housing Choice Voucher Program 
in California, the average per family rental assistance cost 
per year is approximately $8,364. The funding shortfall for 
California to cover 87,018 low income families is at $8,364 per 
family, and for over a 5-year period would equal $727,878,552.",15
NHTF Hearing.txt,"H.R. 2895 clearly provides the source for the 
funds. That is why we should be supporting it. ",15
NHTF Hearing.txt,"H.R. 2895 incorporates the best elements of 
what we have learned in recent years from housing programs, the 
need for rental production, to focus on the very-low-income, economic 
integration, proximate to economic opportunities and transit, 
incorporation of green development ideas, State, rural, and Native 
American housing, the opportunity for faith-based institutions to 
work, the prohibitions on administrative costs and travel and political 
activities, the matching provisions that are incentivizing to 
local governments, the local discretion that unleashes creativity as 
we have seen from nonprofit and private best practice designs, and 
the use in conjunction with market projects, integrating low-income 
units. This is a great idea and this fund uniquely will make that 
possible. ",15
NHTF Hearing.txt,"H.R. 2895 is a thoughtful piece of legislation that will benefit 
people in need across America, while using an efficient and industry 
proven funding method to supplement private sector activity. 
The proposed trust fund is efficient, meaningful, targeted, and 
based on a proven model. It is not creating a new untested tool. It 
has been purposely structured to use a system that we know 
works, and it will support public/private sector collaboration, while 
at the same time addressing a need that the private sector cannot 
possibly respond to on its own. 


48 


In our view, this Act is the best of both worlds. It provides a tool 
but not a handout, and that is the difference between charity and 
justice.",15
CHRG-108hhrg88663.htm,"HANF 
will likely result in lifetime limits on benefits. It will 
create an unnecessary and costly extra layer of bureaucracy, 
severely limit the number of new families brought into the 
program, and splinter the Section 8 program into 50 individual 
State programs.",15
CHRG-108hhrg88663.htm,"HANF will seriously undermine the financial 
and moral integrity of Section 8. It creates an unnecessary and 
costly new layer of bureaucracy, and eliminates flexibility in 
the program. It will result in no new housing opportunities, 
and potentially limit the length of time tenants can receive 
Section 8 benefits.
    For these reasons, I authored a letter with my colleague 
from New York, Mr. Nadler, asking appropriators to fund 79,000 
new Section 8 vouchers this year.",15
NHTF Hearing.txt,"has preserved 
more than 125,000 units of housing to date. And with the 5-year 
reauthorization passed by Congress earlier this year and signed 
into law by the President, we expect to preserve an additional 
50,000 units of housing.",16
GSE hearing.txt,"hat’s why we feel that a world-class regulator 
should make the determination on what that portfolio size 
should be, and what the leverage should be on that. We know that 
outstanding mortgage debt is going to grow, according to Harvard 
University, some $20 trillion over the course of the next 20 years 
or so. 

And so, it is inconsistent today to sit there and think about what 
would be the right number to attach to the GSEs. That’s why a 
strong regulator, world-class regulator, should be there, both as the 
market rises and falls in size, or rises and falls, should be the one 
to make that determination. ",15
NHTF Hearing.txt,"he bill does much of what is already in 
the HOME program, putting the funding issue aside, yes, I do 
think there would be some States that would do well, and other 
States that would not. You just cannot escape the argument that 
I made earlier, having us as a funding source, we are facing a difficult 
decision. Do we fund HUD programs or do we fund the trust 
fund? ",16
HR1892 hearing.txt,"he legislation 
that passed the House last year and was supported, again 
by both Chairwoman Waters and Chairman Frank, would make 


5 


FHA more efficient and competitive with subprime industry by decreasing 
premiums for borrowers, permitting no down payment 
loans, and increasing access to ownership. ",16
NHTF Hearing.txt,"How could the trust fund have helped? Rollins Square was a $67 
million deal that required 14 separate sources of funds and had 
problems closing the last financial gap, delaying the project for 18 
months, which only drove up the costs more and created a cyclical 
problem. 

It is precisely the type of development that could have been funded 
through this Act, particularly given its targeting. 

If there were more Federal funds available, it would have meant 
a quicker development process and ultimately more public benefit. 

Our St. John of God & St. Jean Baptiste developments, also in 
Massachusetts, are very similar. They could have used this trust 
fund enormously. 

Finally, the Saint Aidan, which is a 59 unit mixed-income development 
located in Brookline, Massachusetts—in Brookline, by the 
way, the median family house price for a single family home last 
year was $1 million. With prices like that, what happens is that 
the teachers, firefighters, and librarians have to enter town in the 
morning and leave town at night; the people who serve you can no 
longer afford to live in the communities with you. 

Saint Aidan’s, though, will be 60 percent affordable, and in this 
case we are fortunate enough to have had Chairman Frank as our 
Representative, with the benefit of his leadership to solve a number 
of problems with the project and for that, we, and the Archdiocese, 
are enormously grateful. 

The trust fund could have shortened a very long 7 years that it 
has taken us to get that development out of the ground, by giving 
us additional resources. 


49 


Some might think that since these got built, why do we need the 
trust fund? The process took far too long, was far too inefficient, 
and offered far less public benefit than could have occurred with 
the trust fund in place. 

Most importantly, these developments represent the 1.5 million 
homes that did not get built and would be if this Act were passed. ",15
CHRG-108hhrg88663.htm,"How many of you believe that if this is block 
granted that your well-funded States with all of their balanced 
budgets are going to reduce the number of folks waiting for 
Section 8? How many believe that?
    Okay. Just to add to what you think, the State of 
California, we have a $350 billion deficit. Not only can we not 
take care of the many services, many of those services we have 
done well with over the years, I believe that that legislature 
would be looking to cut, reduce, do whatever they could to get 
that budget down. So I would not--so I certainly would not want 
this to be block granted to my State.",15
CHRG-109hhrg28023.htm,"However, El Paso's primary source of rental housing is 
through Federal housing programs, like the housing tax credit, 
and servicemembers cannot qualify for these properties, which 
are also the best rental housing available in our market.
    There is tremendous competition for the remaining rental 
units, which will only get worse, once troops start relocating 
at Ft. Bliss, as part of the BRAC process. Ft. Bliss is 
scheduled to receive nearly 21,000 new troops and their 
families over the next 5 years as part of BRAC, and demand in 
the private housing market is going to skyrocket.
    Servicemembers will have to search for affordable housing 
at a substantial distance from Ft. Bliss. Enabling enlisted 
troops to access housing tax credit properties would be a great 
help in addressing this problem.",15
CHRG-110hhrg35406.htm,"However, I couldn't disagree more with the proposed cuts to 
Federal housing programs that are tailored to meet the housing 
needs of the disabled and our seniors, Section 811 and 202 
programs. Cutting in half the budgets for these two programs in 
the absence of comprehensive reform constitutes a great 
disservice to our seniors and disabled citizens.",16
HR1892 hearing.txt,"However, the current 
loss of market presence means we are losing FHA’s impact. 
The result is that some families are either turning to more expensive 
financing or just giving up. ",15
GSE hearing.txt,"However, the GSE regulator should have the authority, consistent 
with the current authority of banking regulators, over the 
risk-based capital the GSEs must hold to ensure their safety and 
soundness. The new regulatory agency must be structured and directed 
to maintain the cooperative nature, operations, and mission 
of the Home Loan Banks. ",15
NHTF Hearing.txt,"HUD, as you know, already has a number of programs aimed 
at providing affordable rental housing as well as homeownership 
opportunities. ",16
CHRG-110hhrg35406.htm,"I 
am heartened by the fact that the President acknowledges the 
need to reform several HUD programs that aim to end 
homelessness, foster homeownership, and when renting is the 
most viable option, provide individuals and families with 
rental assistance, and provide housing counseling to help 
homeowners, for example, avoid foreclosure. ",16
CHRG-108hhrg88663.htm,"I 
believe that the current proposal will not only fail to address 
the needs at hand, but will make our housing crisis even worse, 
leaving more families out of assistance and out in the cold.",15
CHRG-109hhrg25875.htm,"I agree that money alone does 
not solve a problem, but what is also clear to me is that the 
absence of money exacerbates the problem. Forgiving the debt, I 
agree, is not sufficient to solve the problems of poverty in 
Africa, but it certainly is necessary. If we do not begin by 
doing that, along with other measures, we will not get 
anywhere.",15
CHRG-108hhrg89410.htm,"I also want to reinforce the point that was made so well by 
the ranking member, the gentlewoman from California. Beginning 
in 1954 with the case of Brown v. Board of Education, one of 
the great things about this Federal government has been its 
dedication to abolishing discrimination based on race, based on 
religion, based on gender, based on age, based on handicaps. 
There have been court opinions. There have been statutes. There 
have been regulations. There have been executive orders. The 
President's proposal appears to me to be a turning back of that 
clock. It sanctions discrimination. Indeed, we have previously 
held that while you might have a right to discriminate purely 
privately, the receipt of Federal funds gives you an even 
greater obligation not to discriminate. This proposal turns 
that on its head. People who receive Federal funds as we have 
interpreted this, and it has not been refuted, religious groups 
who receive Federal funds for secular purposes will be allowed 
to discriminate on religious grounds. That seems to me a 
terrible retreat from the principle of non-discrimination to 
which we have been committed.
    Indeed, the Federal funds, instead of giving you an added 
burden not to discriminate, become a license to discriminate.",15
NHTF Hearing.txt,"I am 
working very hard to get more funds for 202 and 811. It is why I 
publicly say we have a production problem in this country, developing 
affordable housing. I have said it in many cases, and I will 
continue to say it. ",16
HR1892 hearing.txt,"I am concerned about a couple of things, one in the new bill is 
I want to make sure that we make available, being able to participate 
in FHA programs a broader spectrum and making it less onerous 
for some of our mortgage brokers to participate in some of the 
requirements that we are putting on them. In our previous bill, we 
had some provisions in there to make it easier. And then the second 
piece of it is we need to make sure that this new program is 
actuarially sound. We do not need to be going down a road where 
we jeopardize the integrity of the FHA program. And one of the 


6 


things that was mentioned is it looks like we are going down the 
road now of another extortion from an organization for money for 
purposes other than what that organization is proposed and chartered 
to do. And creating other funds and taking money out of FHA 
when we are embarking down a road of a new program, I think, 
is a very dangerous precedent. ",16
CHRG-110hhrg35406.htm,"I am disheartened that year after year, it seems 
we're discussing more cuts to the HUD budget, and I believe 
that since the Bush Administration took office, and including 
the proposed budget, programs have been slashed, including 
cutting disabled housing by 51 percent by one estimate. Elderly 
housing programs have been cut by 38 percent, and CDBG grants, 
which are also a source of benefit to a lot of people in public 
housing in our inner cities have been cut by 43 percent.",15
CHRG-110hhrg35406.htm,"I am disheartened that year after year, it seems 
we're discussing more cuts to the HUD budget, and I believe 
that since the Bush Administration took office, and including 
the proposed budget, programs have been slashed, including 
cutting disabled housing by 51 percent by one estimate. Elderly 
housing programs have been cut by 38 percent, and CDBG grants, 
which are also a source of benefit to a lot of people in public 
housing in our inner cities have been cut by 43 percent.",15
HR1892 hearing.txt,"I am going to be working on an amendment 
that would be part of FHA, expanding it in a certain framework, 
so that daycare loans and financing could be there in a flexible 
way not only for new construction but for homes that are going 
to have licensed daycare in it. ",15
NHTF Hearing.txt,"I am here to support this legislation on behalf of our office, the 
Archdiocese of Boston, and the people we serve who are in dire 
need of affordable housing. 

H.R. 2895 is also strongly supported by the U.S. Conference of 
Catholic Bishops, Catholic Charities U.S.A., and a wide range of 
faith-based organizations of many faith traditions across this country. ",15
NHTF Hearing.txt,"I am here today to support H.R. 2895, 
the National Affordable Housing Trust Fund. ",15
CHRG-110hhrg45626.htm,"I am interested in your thoughts regarding 
the Housing Trust Fund that was created in the Housing and 
Economic Recovery Act, and whether or not FHFA plans to finance 
it while the GSEs remain in conservatorship. I sent you a 
letter that was signed by 37 other Members of our body, urging 
you not to sign it during these very dire, dismal economic 
times for the GSEs.",16
CHRG-109hhrg30537.htm,"I am sure that no one thought that we would see 
a proposal that would eliminate Section 515 altogether. If we 
really want to address the housing needs of our rural citizens, 
many of whom again, are poor, disabled, and elderly, we can 
start today by considering how to improve existing program 
efforts to assist them.",15
HR1892 hearing.txt,"I believe that the FHA modernization bill points 
us in the direction of a solution to help meet the housing needs of 
many Americans who still want to achieve the status of homeowner. ",15
HR1892 hearing.txt,"I believe that this FHA legislation 
is critically important to bringing stability to the mortgage lending 
market, particularly at the lower spectrum of the market. ",15
GSE hearing.txt,"I believe there is certainly a need for a regulator over Fannie 
Mae, Freddie Mac, and the Federal Home Loan Bank, to supervise 
both the safety and the soundness of the mission compliance of the 
GSEs. As we move forward, we must be careful not to negatively 
impact the housing market, and I really look forward to hearing 
the substance of your arguments, in particular, on that issue. 

The bill we are discussing today is different from last year’s proposal 
in many ways, most notably that the affordable housing fund 
that would be established would be funded by dedicating hundreds 
of millions of dollars for the construction of affordable housing. ",16
GSE hearing.txt,"I believe this bill will unwisely tie the amount that the GSEs 
hold in their own portfolios to what they contribute to low-income 
housing. And I have said this in the several hearings that we held 
on this last year, when we talked about this new function of GSEs, 
as far as what I call a mortgage tax increase, the housing fund, 
that may have a negative impact on the overall housing market, 
as well. 

Basically, as Mr. Stern has said, we have seen rises and declines 
in the housing market. Is this the time that we want to be adding 
yet another tax, overall, which eventually goes down to the consumers? ",16
NHTF Hearing.txt,"I can make one last point. I think the reason State housing trust 
funds work well—some would say they refer to them as sort of benign 
revenue sources, but that’s the coin of the realm of making 
trust funds work. States use document recording fees. They use 
real estate transfer taxes. They use interest from escrow accounts 
that have been returned to a State entity. That’s a big jump from 
now taking on a Federal level, the possibility of taking funds out 
of a housing agency to go fund a housing trust fund. 

And again, I just want to be selfish that I am going to try to protect 
HUD’s resources first. I would hope people would expect me to 
do that, and that’s what I referred to earlier. ",16
NHTF Hearing.txt,"I did want HUD to keep the 
funds, as they do now.",16
