Document ,Excerpt Copy,Code
NHTF Hearing.txt,"Below the line. Who are 
extremely-low-income households? In Washington, D.C., they are 
families with a total income of $27,000 a year or less. In Los Angeles, 
it is $16,860 a year or less. These are people who earn their 
living in the low-wage workforce. They are child care providers, 
nursing home aides, hotel housekeepers, office cleaners, retail 
clerks, and receptionists. 

Extremely-low-income households are also those who are elderly 
and disabled whose income is limited to Federal SSI payments. The 
Federal SSI benefit level in 2007 for an individual is $7,476 a year. 

What happens to real people under the circumstances of scarcity 
for a need as basic as housing? The main thing that happens is 
that they end up paying way too much of their income for their 
housing; 71 percent of extremely-low-income renters spend more 
than half of their income for their housing. 

Those who have the fewest coping skills and have the weakest 
social networks are the ones that are at higher risk of becoming 
homeless under these conditions of scarcity. ",33
HR1892 hearing.txt,"Both bills would raise loan limits in 
high-cost areas. They would eliminate FHA’s antiquated down payment 
requirements. And they would allow, to varying degrees, risk-
based pricing to occur and eliminate the burdensome cap on reverse 
mortgages. Yes, we look forward to working with this committee 
on a bipartisan basis like we did last year in helping craft 
a comprehensive bill that would provide underserved Americans 
with a safe mortgage at a fair price. And speaking of fair price, 
when borrowers pay FHA insurance premiums, they are essentially 
buying a prime interest rate. An FHA-insured loan is generally 3 
to 4 percentages lower than a subprime loan. When comparing 
these two loan types on a $225,000 mortgage, this rate differences 
translates into an average savings of $300 a month. That is $137 
over the life of the loan. ",33
CHRG-108hhrg89410.htm,"but at least in some cases, local 
faith-based organizations can do that mission more effectively 
than the Federal government, lift more lives and save more 
streets.
    At one time, faith-based organizations were at the core of 
efforts to improve our communities. They were very effective 
and have a proven record of success. Gradually, they have been 
pushed aside by big government, which has all too often proven 
to be a far less helpful alternative. The pendulum is just now 
beginning to swing back, as charitable choice is implemented. 
Under the leadership of then-Governor Tommy G. Thompson of 
Wisconsin, Wisconsin was one of the leaders in implementing 
charitable choice initiatives. HUD's proposal follows President 
Bush's executive order to give faith-based organizations more 
opportunities to provide these services for the sake of the 
people they help and for the future of our communities.",32
CHRG-110hhrg41181.htm,"But I don't need academics or others to credentialize CRA. 
I have seen its impact with my own eyes in the communities I 
have represented in the California State legislature and here 
in Congress. To those who suggest that CRA has unnecessarily 
distorted the market and that increased access to credit by 
low-income and minority communities would have happened on the 
same timetable without it, I say that's not true. Without CRA, 
we still would be sitting here wringing our hands about what to 
do to get sound credit flowing into underserved communities.",32
NHTF Hearing.txt,"but I think maybe what 
we’ve even found with some of the subprime situation is that not 
every American is suited or even wishes to own their own home. 
And I think the greatest need is in rental income for a rental housing, 
for extremely-low-income families. How can we do a better job 
on that or do you think it’s necessary? ",32
CHRG-110hhrg35406.htm,"But I would like to ask you regarding the 
budget, the fact that the budget proposes again this year to 
limit TANF protection vouchers to only occupied units rather 
than all units in a subsidized building. This is at a time when 
units being lost to opt outs and demolition are at historic 
levels. In New York City, more than 5,000 units were lost in 
2005, and another 15,000 are threatened today. Further, in 
2003, HUD's survey states that 5.1 households face worst case 
housing needs. Can you explain the rationale for a policy that 
reduce the overall supply of affordable housing?",32
NHTF Hearing.txt,"But in my part of the country and many others, unaided, 
unsupplemented by another program, the Low Income Housing Tax 
Credit is not going to get rental levels down low enough for that 
segment of the population",32
NHTF Hearing.txt,"But in my part of the country and many others, unaided, 
unsupplemented by another program, the Low Income Housing Tax 
Credit is not going to get rental levels down low enough for that 
segment of the population. ",32
NHTF Hearing.txt,"But in my part of the country and many others, unaided, 
unsupplemented by another program, the Low Income Housing Tax 
Credit is not going to get rental levels down low enough for that 
segment of the population. ",32
NHTF Hearing.txt,"But sadly, finding a safe and affordable home is becoming increasingly 
difficult for many Americans, and is proving to be especially 
hard for extremely-low-income Americans. Unfortunately, a 
disproportionate number of these people are African Americans and 
other racial and ethnic minorities. 

Currently only 46 percent of African Americans own their own 
homes, compared to more than 70 percent of white Americans. Perhaps 
more troubling than that statistic, however, is the disparate 
number of African Americans who spend too much of their income, 
which is already at the low end of the wage scale, on housing and 
utilities. 

The most current numbers we have indicate that 23 percent of 
African Americans fall into the extremely-low-income category. 
These men, women, children, and families have severe housing 
needs. In other words, they spend more than 50 percent of their income 
of housing and utilities. 


65 


In summary, half of all African Americans live in unaffordable, 
inadequate, and/or crowded housing. But of course, this is not only 
a problem for African Americans. Seventy-one percent of Hispanic 
Americans who fall into the extremely-low-income category have 
severe housing needs, and 66 percent of extremely-low-income Caucasians 
pay more than 50 percent of their income to ensure they 
have a roof over their heads. All these numbers add up to one 
alarming fact: Too many Americans of all races and ethnic backgrounds 
are too often forced to choose between shelter over their 
heads or food on their tables. 

If these numbers do not convince you of the clear need for a National 
Affordable Housing Trust Fund as established in this bill, let 
me also tell you that the situation is getting worse. In 2003, the 

U.S. Department of Housing and Urban Development estimated 
that there was a deficit of two million extremely-low-income rental 
units. In 2005, that deficit had grown to four million. 
In 2003, HUD estimated that there were 44 affordable rental 
units available for every 100 extremely-low-income families. That 
number dropped to 40 units available in 2005, and the number continues 
to worsen. 

Unfortunately, the number of extremely-low-income households 
continues to grow as the number of affordable rental units decreases. 
As a matter of fact, of the 5.8 million black households reporting 
housing problems in 2003, 4.9 million cited housing afford-
ability as their biggest problem. ",33
CHRG-108hhrg88663.htm,"Despite housing being the one bright spot in an otherwise 
dismal economy, the Joint Center reports that three in ten U.S. 
households have housing affordability problems, and 14.3 
million households are spending more than half of their income 
for their housing. Three-quarters of these are households that 
are in the bottom income quintile and the gap between the 
number of renter households in the bottom 20 percent of income 
and the number of housing units they can afford now stands at 
two million.",33
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live.",32
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live. Less 
than half of our Nation’s minority families own a home today. That 
is 25 percentage points below the national average. 

With the rapid rise in home prices in recent years, the so-called 
home ownership gap is likely to grow as more and more people are 
finding home ownership out of reach for them. ",32
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live. Less 
than half of our Nation’s minority families own a home today. That 
is 25 percentage points below the national average. 

With the rapid rise in home prices in recent years, the so-called 
home ownership gap is likely to grow as more and more people are 
finding home ownership out of reach for them. ",32
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live. Less 
than half of our Nation’s minority families own a home today. That 
is 25 percentage points below the national average. 

With the rapid rise in home prices in recent years, the so-called 
home ownership gap is likely to grow as more and more people are 
finding home ownership out of reach for them. ",33
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live. Less 
than half of our Nation’s minority families own a home today. That 
is 25 percentage points below the national average. 

With the rapid rise in home prices in recent years, the so-called 
home ownership gap is likely to grow as more and more people are 
finding home ownership out of reach for them. ",33
CHRG-108hhrg88663.htm,"Everybody 
that I have listened to, and I haven't heard everyone, talked 
about the fact that the vouchers are not keeping up with the 
real market rates out there, and I suspect that is true. Again, 
you know, California is off the scale. I mean, the rents have 
just exploded. The cost of housing is just off the scale. ",32
CHRG-108hhrg88663.htm,"figure out how to do regional 
administration, that would make a lot more sense than a lot of 
this overlap.
    On the small ones I live in this little city of 
Fredericksburg, Virginia. The State of Virginia administers the 
voucher program for about 40-some different small jurisdictions 
that do not have their own housing authorities. Three of them 
were together in Fredericksburg and surrounding counties. It 
was very inefficient. And so those three jurisdictions came 
together in and of themselves, made the decision to do it on a 
regional basis, contracted with a nonprofit that was doing 
other kinds of housing programs, building housing with tax 
credits and those kinds of things, but has housing expertise, 
and got the Virginia Housing Development Authority to agree to 
that, made a proposal, and that is going very nicely.",32
NHTF Hearing.txt,"finding a safe and affordable home is becoming increasingly 
difficult for many Americans, and is proving to be especially 
hard for extremely-low-income Americans. Unfortunately, a 
disproportionate number of these people are African Americans and 
other racial and ethnic minorities. 

Currently only 46 percent of African Americans own their own 
homes, compared to more than 70 percent of white Americans. Perhaps 
more troubling than that statistic, however, is the disparate 
number of African Americans who spend too much of their income, 
which is already at the low end of the wage scale, on housing and 
utilities. 

The most current numbers we have indicate that 23 percent of 
African Americans fall into the extremely-low-income category. 
These men, women, children, and families have severe housing 
needs. In other words, they spend more than 50 percent of their income 
of housing and utilities. 


65 


In summary, half of all African Americans live in unaffordable, 
inadequate, and/or crowded housing. But of course, this is not only 
a problem for African Americans. Seventy-one percent of Hispanic 
Americans who fall into the extremely-low-income category have 
severe housing needs, and 66 percent of extremely-low-income Caucasians 
pay more than 50 percent of their income to ensure they 
have a roof over their heads. All these numbers add up to one 
alarming fact: Too many Americans of all races and ethnic backgrounds 
are too often forced to choose between shelter over their 
heads or food on their tables. 

If these numbers do not convince you of the clear need for a National 
Affordable Housing Trust Fund as established in this bill, let 
me also tell you that the situation is getting worse. In 2003, the 

U.S. Department of Housing and Urban Development estimated 
that there was a deficit of two million extremely-low-income rental 
units. In 2005, that deficit had grown to four million. 
In 2003, HUD estimated that there were 44 affordable rental 
units available for every 100 extremely-low-income families. That 
number dropped to 40 units available in 2005, and the number continues 
to worsen. ",33
NHTF Hearing.txt,"finding a safe and affordable home is becoming increasingly 
difficult for many Americans, and is proving to be especially 
hard for extremely-low-income Americans. Unfortunately, a 
disproportionate number of these people are African Americans and 
other racial and ethnic minorities. 

Currently only 46 percent of African Americans own their own 
homes, compared to more than 70 percent of white Americans. Perhaps 
more troubling than that statistic, however, is the disparate 
number of African Americans who spend too much of their income, 
which is already at the low end of the wage scale, on housing and 
utilities. 

The most current numbers we have indicate that 23 percent of 
African Americans fall into the extremely-low-income category. 
These men, women, children, and families have severe housing 
needs. In other words, they spend more than 50 percent of their income 
of housing and utilities. 


65 


In summary, half of all African Americans live in unaffordable, 
inadequate, and/or crowded housing. But of course, this is not only 
a problem for African Americans. Seventy-one percent of Hispanic 
Americans who fall into the extremely-low-income category have 
severe housing needs, and 66 percent of extremely-low-income Caucasians 
pay more than 50 percent of their income to ensure they 
have a roof over their heads. All these numbers add up to one 
alarming fact: Too many Americans of all races and ethnic backgrounds 
are too often forced to choose between shelter over their 
heads or food on their tables. 

If these numbers do not convince you of the clear need for a National 
Affordable Housing Trust Fund as established in this bill, let 
me also tell you that the situation is getting worse. In 2003, the 

U.S. Department of Housing and Urban Development estimated 
that there was a deficit of two million extremely-low-income rental 
units. In 2005, that deficit had grown to four million. 
In 2003, HUD estimated that there were 44 affordable rental 
units available for every 100 extremely-low-income families. That 
number dropped to 40 units available in 2005, and the number continues 
to worsen. 

Unfortunately, the number of extremely-low-income households 
continues to grow as the number of affordable rental units decreases. 
As a matter of fact, of the 5.8 million black households reporting 
housing problems in 2003, 4.9 million cited housing afford-
ability as their biggest problem. ",33
NHTF Hearing.txt,"First and foremost, in the so-called gift down-
payment programs, you repay that gift. The cost of that downpayment 
is put on your note. Sometimes it’s done and families don’t 
even know it. And a lot of those gifts are used in stagnating or declining 
markets where there’s very little house appreciation. And as 
a result of that— ",32
NHTF Hearing.txt,"First and foremost, in the so-called gift down-
payment programs, you repay that gift. The cost of that downpayment 
is put on your note. Sometimes it’s done and families don’t 
even know it. And a lot of those gifts are used in stagnating or declining 
markets where there’s very little house appreciation. And as 
a result of that— ",33
NHTF Hearing.txt,"From the perspective of a developer, I think 
they are very different things. The HOME program has an enormous 
level of complication in its regulations, and one of the things 


55 


we appreciate Chairman Frank working on is trying to help simplify 
and streamline some of these regulations, but they are very 
different even with the deeper targeting in the HOME program, it 
is not nearly as flexible as the trust fund. 

The trust fund can be used for project-based rental assistance, 
for example. It can be used for a variety of different things that the 
HOME funds currently are not structured in the same way to use. 

So from a developer’s perspective, I think that it is more flexible, 
even with deeper targeting in the HOME program, there is such 
a level of complication with that at this point that I think we are 
better off starting fresh with a proven tool in a trust fund with the 
flexibility this would provide. ",32
NHTF Hearing.txt,"From the perspective of a developer, I think 
they are very different things. The HOME program has an enormous 
level of complication in its regulations, and one of the things 


55 


we appreciate Chairman Frank working on is trying to help simplify 
and streamline some of these regulations, but they are very 
different even with the deeper targeting in the HOME program, it 
is not nearly as flexible as the trust fund. 

The trust fund can be used for project-based rental assistance, 
for example. It can be used for a variety of different things that the 
HOME funds currently are not structured in the same way to use. 

So from a developer’s perspective, I think that it is more flexible, 
even with deeper targeting in the HOME program, there is such 
a level of complication with that at this point that I think we are 
better off starting fresh with a proven tool in a trust fund with the 
flexibility this would provide. ",32
NHTF Hearing.txt,"H.R. 1427 and H.R. 1852 to provide deposits to the trust fund. Why 
should we worry that the affordable housing fund in H.R. 1427 is 
tied to the GSE’s mortgage portfolio? Is it not the case that H.R. 
1427 and an incentive counterpart will set portfolio limits based on 
some public policy concerns quite apart from the affordable housing 
fund provisions? ",33
NHTF Hearing.txt,"H.R. 2895 incorporates the best elements of 
what we have learned in recent years from housing programs, the 
need for rental production, to focus on the very-low-income, economic 
integration, proximate to economic opportunities and transit, 
incorporation of green development ideas, State, rural, and Native 
American housing, the opportunity for faith-based institutions to 
work, the prohibitions on administrative costs and travel and political 
activities, the matching provisions that are incentivizing to 
local governments, the local discretion that unleashes creativity as 
we have seen from nonprofit and private best practice designs, and 
the use in conjunction with market projects, integrating low-income 
units. ",32
NHTF Hearing.txt,"H.R. 2895 is a thoughtful piece of legislation that will benefit 
people in need across America, while using an efficient and industry 
proven funding method to supplement private sector activity. 
The proposed trust fund is efficient, meaningful, targeted, and 
based on a proven model. It is not creating a new untested tool. It 
has been purposely structured to use a system that we know 
works, and it will support public/private sector collaboration, while 
at the same time addressing a need that the private sector cannot 
possibly respond to on its own. ",32
CHRG-108hhrg88663.htm,"Have you found that there's a problem when 
their capital costs, like putting on a new roof or repairing a 
staircase, I mean capital--are they able to do it and get it 
done on time?",32
NHTF Hearing.txt,"here are over 600 local or State housing trust 
funds today. In big cities, such as New York City, the effort is underway 
to try to create or preserve 4,300 units with a trust fund. 
In Chicago, the goal is 5,500 rental subsidized units, not over 30 
percent of median income, to meet the city-wide goal of producing 
affordable housing. 

In smaller communities, many that are in high-cost areas, such 
as Boulder, Colorado, the explicit goal of the City is to use a housing 
trust fund to make sure that 10 percent of the housing stock 
is permanently affordable. In Boulder, that amounts to 2,700 units 
of which 2,100 would be rental, and 600 would be ownership. 

In another high-cost area, Mountain View, California, they are 
using the housing trust fund of Santa Clara County there where 
Catholic Charities just produced an award winning single room occupancy 
facility for people earning between $15,000 and $30,000 a 
year. That is 20 percent of average median income, using the flexibility 
that only a housing trust fund makes possible. 

At the State level, Washington State is considered as one of the 
most effective State housing trust funds. They have over the years 
amassed $500 million and leveraged $2 billion in 32,000 units, 
mostly rental. ",33
CHRG-108hhrg88663.htm,"Historically, funding for block grants 
such as HANF has failed to keep pace with inflation. Under 
HANF, funding levels would be based on inflation-adjusted 
figures, as opposed to current policy which bases renewal 
funding on actual housing costs. Between 1998 and 2003, rents 
rose by 25 percent. Over the same period of time, the consumer 
price index increased by 12 percent. Even at inflation-adjusted 
levels as suggested by the administration, housing assistance 
is likely to erode steadily under HANF.",32
NHTF Hearing.txt,"Homeless people are notoriously difficult to count for obvious reasons 
but there is little evidence that the 800,000 or so people whom 
we know pretty reliably to be homeless on any given night, over 10 
percent of them in Los Angeles alone, are a lower number than the 
day the McKinney-Vento Act was past. And it’s almost certainly 
not a reduction compared to the first rigorous national homeless 
count conducted in 1996. ",32
NHTF Hearing.txt,"How could the trust fund have helped? Rollins Square was a $67 
million deal that required 14 separate sources of funds and had 
problems closing the last financial gap, delaying the project for 18 
months, which only drove up the costs more and created a cyclical 
problem. 

It is precisely the type of development that could have been funded 
through this Act, particularly given its targeting. 

If there were more Federal funds available, it would have meant 
a quicker development process and ultimately more public benefit. 

Our St. John of God & St. Jean Baptiste developments, also in 
Massachusetts, are very similar. They could have used this trust 
fund enormously. 

Finally, the Saint Aidan, which is a 59 unit mixed-income development 
located in Brookline, Massachusetts—in Brookline, by the 
way, the median family house price for a single family home last 
year was $1 million. With prices like that, what happens is that 
the teachers, firefighters, and librarians have to enter town in the 
morning and leave town at night; the people who serve you can no 
longer afford to live in the communities with you. 

Saint Aidan’s, though, will be 60 percent affordable, and in this 
case we are fortunate enough to have had Chairman Frank as our 
Representative, with the benefit of his leadership to solve a number 
of problems with the project and for that, we, and the Archdiocese, 
are enormously grateful. 

The trust fund could have shortened a very long 7 years that it 
has taken us to get that development out of the ground, by giving 
us additional resources. 


49 


Some might think that since these got built, why do we need the 
trust fund? The process took far too long, was far too inefficient, 
and offered far less public benefit than could have occurred with 
the trust fund in place. 

Most importantly, these developments represent the 1.5 million 
homes that did not get built and would be if this Act were passed. ",32
CHRG-109hhrg28023.htm,"However, El Paso's primary source of rental housing is 
through Federal housing programs, like the housing tax credit, 
and servicemembers cannot qualify for these properties, which 
are also the best rental housing available in our market.
    There is tremendous competition for the remaining rental 
units, which will only get worse, once troops start relocating 
at Ft. Bliss, as part of the BRAC process. Ft. Bliss is 
scheduled to receive nearly 21,000 new troops and their 
families over the next 5 years as part of BRAC, and demand in 
the private housing market is going to skyrocket.
    Servicemembers will have to search for affordable housing 
at a substantial distance from Ft. Bliss. Enabling enlisted 
troops to access housing tax credit properties would be a great 
help in addressing this problem.",32
CHRG-108hhrg88663.htm,"However, with 
the recent passage of HUD's funding year 2003 budget, block 
granting the program to States for this reason is unnecessary, 
as the problem of under utilized vouchers has already been 
addressed.",32
NHTF Hearing.txt,"HUD’s own worst case housing needs analysis 
shows that the number of low-income—and many of the families 
who will be targeted by this fund, the number of families who need 
that sort of assistance has gone up. 

Sadly that has gone up by 800,000 families between 2003 and 
2005.",33
CHRG-108hhrg89410.htm,"I also want to reinforce the point that was made so well by 
the ranking member, the gentlewoman from California. Beginning 
in 1954 with the case of Brown v. Board of Education, one of 
the great things about this Federal government has been its 
dedication to abolishing discrimination based on race, based on 
religion, based on gender, based on age, based on handicaps. 
There have been court opinions. There have been statutes. There 
have been regulations. There have been executive orders. The 
President's proposal appears to me to be a turning back of that 
clock. It sanctions discrimination. Indeed, we have previously 
held that while you might have a right to discriminate purely 
privately, the receipt of Federal funds gives you an even 
greater obligation not to discriminate. This proposal turns 
that on its head. People who receive Federal funds as we have 
interpreted this, and it has not been refuted, religious groups 
who receive Federal funds for secular purposes will be allowed 
to discriminate on religious grounds. That seems to me a 
terrible retreat from the principle of non-discrimination to 
which we have been committed.
    Indeed, the Federal funds, instead of giving you an added 
burden not to discriminate, become a license to discriminate.",32
CHRG-108hhrg93838.htm,"I am 
looking at a chart on home ownership rates, and it is broken 
down into the total USA, the white, black, Hispanic, other 
race, central cities, suburbs, and in each one of these 
categories there has been a slight increase in home ownership 
rate except for one, and that is the African American 
community.
    It went down between 2001, 2002, when all of the other 
categories of, total, white went up, Hispanic went up, other 
races went up, but for the black home ownership, it went down.
    What caused that? Why is there that aberration with that 
particular group when all the other groups, home ownership 
rates went up? What do you think accounted for that?",33
CHRG-110hhrg35406.htm,"I am disheartened that year after year, it seems 
we're discussing more cuts to the HUD budget, and I believe 
that since the Bush Administration took office, and including 
the proposed budget, programs have been slashed, including 
cutting disabled housing by 51 percent by one estimate. Elderly 
housing programs have been cut by 38 percent, and CDBG grants, 
which are also a source of benefit to a lot of people in public 
housing in our inner cities have been cut by 43 percent.",33
CHRG-110hhrg35406.htm,"I am disheartened that year after year, it seems 
we're discussing more cuts to the HUD budget, and I believe 
that since the Bush Administration took office, and including 
the proposed budget, programs have been slashed, including 
cutting disabled housing by 51 percent by one estimate. Elderly 
housing programs have been cut by 38 percent, and CDBG grants, 
which are also a source of benefit to a lot of people in public 
housing in our inner cities have been cut by 43 percent.",33
NHTF Hearing.txt,"I am here today to support H.R. 2895, 
the National Affordable Housing Trust Fund. 

I am also here today to share new evidence that shows that 
housing is the foundation to excellent child health. I hope to convince 
you that the best medical intervention for children is often 
finding them an affordable home, and it is within your power to 
keep kids healthy through housing. 

As many of you know, there are millions of families on affordable 
housing waiting lists. And in Boston, it is not unusual for waiting 
lists to actually close because there are so many families who are 
waiting and therefore they can’t even apply. Even families in homeless 
shelters are often there for over a year-and-a-half before they 
can get a home that they can afford. And often families who are 
on the waiting lists are forced to make terrible choices between 
rent and food, or settling on a home with severe housing problems 
like infestations or mold or lead paint because simply that is all 
that they can afford. 

We know from the Children’s Sentinel Nutrition Assessment Program, 
which is commonly known as CSNAP, that food-insecure 
children who are eligible but don’t receive housing subsidies are 
twice as likely as those who do receive housing subsidies to have 
stunted growth by WHO criteria. It is an important aspect of this 
bill because it targets the lowest income families, the ones that are 
most likely to have food-insecure children, and that by giving them 
an affordable home, you may be able to prevent stunting from occurring. 


As you know, stunting not only limits children’s physical growth 
in the short term, but it stunts their lifelong potential because we 
know that if your body is not growing, your mind is not growing 
as well. 

Because many families have very limited choices of homes that 
they can afford and have to make tradeoffs, they often live in substandard 
conditions. For instance, I think that the cockroach infestation 
is an excellent example of how that affects health. We know 
that children who have asthma who are exposed to cockroaches in 
their home and are allergic are 3 times more likely to end up in 
the hospital. 

It is also known that 30 percent of children who live in the urban 
areas are allergic, but it may be surprising to note that 20 percent 
of suburban children are also exposed and are allergic to cockroaches. 
And further, new data suggests that exposure to cockroaches 
in early life may actually cause immune system changes 
that can lead to the development of wheezing or asthma. 

Young children who live with other substandard exposures, such 
as lead paint from older homes, can also lead to problems with development, 
and recent estimates have estimated that this leads to 
billions of dollars in education and other costs. 

Lastly, families who have difficulty affording rent may double up 
with other families, resulting in crowding, or these families may 


67 


frequently move. We know children who stay in the same home 
and do not more frequently have better child development outcomes 
and do better in school. 

Another aspect of the bill that I think is excellent is the local 
flexibility. From my experience working in Boston with the Boston 
Public Health Commission, local community development corporations, 
and some State-funded housing developments, the ability for 
State or local governments to match the best local solution to the 
greatest housing needs makes the most sense. 

In some instances, rental housing needs are the most pressing. 
In others, home ownership may be the best outcome. And research 
has consistently shown that home ownership makes housing more 
stable and is better for overall health. In pediatrics, the best therapies 
are often tailored, and this bill clearly accommodates that. I 
urge you to support H.R. 2895, the National Affordable Housing 
Trust Fund bill, because it can ensure that our most vulnerable 
population, our children, have safe, decent, and affordable homes. ",32
NHTF Hearing.txt,"I am here today to support H.R. 2895, 
the National Affordable Housing Trust Fund. 

I am also here today to share new evidence that shows that 
housing is the foundation to excellent child health. I hope to convince 
you that the best medical intervention for children is often 
finding them an affordable home, and it is within your power to 
keep kids healthy through housing. 

As many of you know, there are millions of families on affordable 
housing waiting lists. And in Boston, it is not unusual for waiting 
lists to actually close because there are so many families who are 
waiting and therefore they can’t even apply. Even families in homeless 
shelters are often there for over a year-and-a-half before they 
can get a home that they can afford. And often families who are 
on the waiting lists are forced to make terrible choices between 
rent and food, or settling on a home with severe housing problems 
like infestations or mold or lead paint because simply that is all 
that they can afford. 

We know from the Children’s Sentinel Nutrition Assessment Program, 
which is commonly known as CSNAP, that food-insecure 
children who are eligible but don’t receive housing subsidies are 
twice as likely as those who do receive housing subsidies to have 
stunted growth by WHO criteria. It is an important aspect of this 
bill because it targets the lowest income families, the ones that are 
most likely to have food-insecure children, and that by giving them 
an affordable home, you may be able to prevent stunting from occurring. 


As you know, stunting not only limits children’s physical growth 
in the short term, but it stunts their lifelong potential because we 
know that if your body is not growing, your mind is not growing 
as well. 

Because many families have very limited choices of homes that 
they can afford and have to make tradeoffs, they often live in substandard 
conditions. For instance, I think that the cockroach infestation 
is an excellent example of how that affects health. We know 
that children who have asthma who are exposed to cockroaches in 
their home and are allergic are 3 times more likely to end up in 
the hospital. 

It is also known that 30 percent of children who live in the urban 
areas are allergic, but it may be surprising to note that 20 percent 
of suburban children are also exposed and are allergic to cockroaches. 
And further, new data suggests that exposure to cockroaches 
in early life may actually cause immune system changes 
that can lead to the development of wheezing or asthma. 

Young children who live with other substandard exposures, such 
as lead paint from older homes, can also lead to problems with development, 
and recent estimates have estimated that this leads to 
billions of dollars in education and other costs. 

Lastly, families who have difficulty affording rent may double up 
with other families, resulting in crowding, or these families may 


67 


frequently move. We know children who stay in the same home 
and do not more frequently have better child development outcomes 
and do better in school. 

Another aspect of the bill that I think is excellent is the local 
flexibility. From my experience working in Boston with the Boston 
Public Health Commission, local community development corporations, 
and some State-funded housing developments, the ability for 
State or local governments to match the best local solution to the 
greatest housing needs makes the most sense. 

In some instances, rental housing needs are the most pressing. 
In others, home ownership may be the best outcome. And research 
has consistently shown that home ownership makes housing more 
stable and is better for overall health. In pediatrics, the best therapies 
are often tailored, and this bill clearly accommodates that. I 
urge you to support H.R. 2895, the National Affordable Housing 
Trust Fund bill, because it can ensure that our most vulnerable 
population, our children, have safe, decent, and affordable homes. ",33
HR1892 hearing.txt,"I can speak for FHA. Some of what you 
read and hear, some of the no-income and no-asset stated income 
products, while inherently that is not a bad product for many families, 
in the many ways it was used we have some of the problems 
we are looking at today and that is something FHA does not do. 
We have rather rigorous and strict requirements relative to things 
such as income verification, and social security numbers, so that is 
certainly one of the concerns that we will not do under FHA, at 
least certainly while I am there. ",32
NHTF Hearing.txt,"I do not think you will hear from States 
that they think the HOME program is ineffective. I think you 
would probably hear that they need more money.",32
NHTF Hearing.txt,"I have been working on HUD budgets for 27 
years. It has never been the position of the appropriators that the 
amount appropriated to HUD would rise or fall according to FHA 
receipts. It is a bookkeeping matter whereby FHA receipts are entered 
into the general fund, but no one has ever suggested that the 
budget of HUD goes up or down in any way dependent on net receipts 
and losses from the FHA. I have been working on HUD 
budgets since coming here. ",32
NHTF Hearing.txt,"I have to say hearing from you, and I did read a lot of the testimony, 
and I was happy to see that you built an affordable housing 
area or rentals, anyhow, in a wealthy area because I will be very 
honest. Nassau County is an extremely unique area in many ways. 
It is probably one of the wealthiest communities in the country. 

And yet I have the poorest of the poor, and they are all segregated. 
And that is something that I would like to see change, 


56 


only because of schooling. Where are my worst schools? They are 
in my underserved areas. And I would like to see that change over 
the years. 

But with all the affordable—that was the thing that we were trying 
to do on Long Island. We kept trying to sell everything as affordable 
housing. Of course, every community said no because they 
were looking at the old models and they didn’t want that kind of 
housing in their community. 

So we started going with workforce and tried to explain, it is 
your daughter who just graduated and can’t get a job. And I think 
that is the only way that I am going to be able to sell it to my mayors 
in my area, that we can bring in good housing for the new 
workforce who are coming out of the colleges, but yet take care of 
our people with disabilities, our poorest of the poor, and have a 
mixed community. 

With that being said, I tell my staff all the time, I know you can’t 
afford to buy a home. Buy a condominium. At least it is a lower 
price. You build up equity. Is there housing that will have become 
condominiums so first-time home buyers, especially those who 
would be on the lower income would be able to actually afford that? 
Could they use the vouchers for that so that they would be building 
equity in the condominium to be able to buy a home in the future? ",32
NHTF Hearing.txt,"I know that homelessness grew as the supply of low-cost housing 
diminished, and as the cost of rental housing increased, and as the 
support from the Federal Government began to wane.",32
NHTF Hearing.txt,"I know that homelessness grew as the supply of low-cost housing 
diminished, and as the cost of rental housing increased, and as the 
support from the Federal Government began to wane. ",32
