Document ,Excerpt Copy,Code
NHTF Hearing.txt,"As you know, Mr. Chairman, many localities have created their 
own housing trust fund. There is a great deal of experience across 
the Nation in cities and counties, as expressed by Secretary 
Cisneros.",32
NHTF Hearing.txt,"As you know, we are conducting a financial activity review that 
we will be sharing soon, and we remain concerned. Getting back to 
the FHA for a second, again, while I laud the goals of this fund, 
I have to be a little selfish in saying those receipts offset HUD programs. 


If you look in the budget, you will clearly see that there is a 
bracket whereby FHA receipts are used to offset that. I just do not 
want to face the prospect where I am looking at taking funds from 
Section 8 or another program to fund an affordable housing fund. ",32
NHTF Hearing.txt,"As you know, we are conducting a financial activity review that 
we will be sharing soon, and we remain concerned. Getting back to 
the FHA for a second, again, while I laud the goals of this fund, 
I have to be a little selfish in saying those receipts offset HUD programs. 


If you look in the budget, you will clearly see that there is a 
bracket whereby FHA receipts are used to offset that. I just do not 
want to face the prospect where I am looking at taking funds from 
Section 8 or another program to fund an affordable housing fund.",32
NHTF Hearing.txt,"at the local level, they are symptomatic of why a national 
fund is needed. State and local housing trust funds exist because 
the stress of housing affordability is so great that existing programs 
cannot meet the need. There is a crisis. 

It is also true that they are patched together with chewing gum 
and baling wire in many places. Real estate transfer taxes, document 
reporting fees, linkage fees, unclaimed property funds, the 
need is great, the revenue base is inadequate, and the scale is not 
adequate. ",32
HR1892 hearing.txt,"At the same time, we have watched with growing concern 
as FHA has steadily lost market share over the past decade, potentially 
threatening its long-term ability to help underserved borrowers. 
As the market continues to evolve around FHA, the great 
fear is that many aspiring homeowners will either be left behind 
or forced into higher cost alternatives. ",32
NHTF Hearing.txt,"Availability of other Federal programs for rural areas: Even 
though a disproportionate amount of the Nation’s substandard 
housing is in rural areas, they are less likely to receive government-
assisted mortgages. For instance, 22 percent of the Nation’s 
population is in rural areas, but less than 7 percent of FHA assistance 
goes to non-metro areas. Only 10 percent of Veterans Affairs 
assistance reaches non-metro areas. Only 12 percent of Section 8 
funds go to non-metro areas. And in 2003, of the 9 million families 
assisted by Fannie Mae, only 11 percent lived in rural America. ",33
GSE hearing.txt,"Banking on Business, or BOB, as we call it, helps eligible small 
businesses with start-up and expansion costs. It is financing—this 
is a slice of financing that really enables a small business to be 
creditworthy for regular banking. Since 2000, more than $27.5 million 
in BOB funding in our Pittsburgh geography has created or retained 
over 3,800 jobs. 

Just simple examples of the businesses include: the Grace Dental 
Practice in Cabin Creek, West Virginia; Nazar Diesel, in Jessup, 
Pennsylvania, a diesel engine repair business; and many others 
like them. This year we will be putting into the pot some $7 million 
in new funds for these new small businesses. 

Then we have our community lending program, an $825 million 
revolving loan pool that offers loans to our member financial institutions 
for lending for community and economic development 
projects. A Pittsburgh member bank, for example, recently used 
CLP, community lending, to help three northeastern Pennsylvania—
does that have a certain ring to it—three northeastern 
Pennsylvania municipalities upgrade their public water and sewer 
systems with $8 million in flexible low-interest financing. 

Systemwide, the Home Loan Banks have used these programs to 
provide over $44 billion, financing over 600,000 housing units, and 
thousands of economic development projects throughout the country. 


In another take on economic and community development, working 
with the Governor of Pennsylvania and with the Brookings Institution, 
the Pittsburgh Bank developed something called ‘‘Blueprint 
Communities Program,’’ in cooperation with multiple partners. 
It’s a neighborhood revitalization initiative that was launched 
2 years ago. 

The program, at first, involved 22 urban and rural communities 
across Pennsylvania, and is expanding to Delaware next year. In 
West Virginia, the program was announced by Governor Joe 
Manchin this morning. 

Home Loan Bank letters of credit can be used to help members 
improve the credit rating for tax-exempt housing bonds, taxable 
community lending, and public finance transactions. Additionally, 
they can be used by our Home Loan Bank members to secure municipal 
deposits. ",32
NHTF Hearing.txt,"because it is clearly known at the outset 
that the family is in a certain equity position. The family may or 
may not elect to do that. Certainly the underwriting is there, but 
the truth is that a lot of families don’t realize that they are paying 
this gift back. They thought it was, in fact, a gift. And sir, that is 
why the proof is in how they perform, and they fail 21/2 times more 
often than the non-gift downpayment programs",32
NHTF Hearing.txt,"Below the line. Who are 
extremely-low-income households? In Washington, D.C., they are 
families with a total income of $27,000 a year or less. In Los Angeles, 
it is $16,860 a year or less. These are people who earn their 
living in the low-wage workforce. They are child care providers, 
nursing home aides, hotel housekeepers, office cleaners, retail 
clerks, and receptionists. 

Extremely-low-income households are also those who are elderly 
and disabled whose income is limited to Federal SSI payments. The 
Federal SSI benefit level in 2007 for an individual is $7,476 a year. 

What happens to real people under the circumstances of scarcity 
for a need as basic as housing? The main thing that happens is 
that they end up paying way too much of their income for their 
housing; 71 percent of extremely-low-income renters spend more 
than half of their income for their housing. 

Those who have the fewest coping skills and have the weakest 
social networks are the ones that are at higher risk of becoming 
homeless under these conditions of scarcity. ",33
HR1892 hearing.txt,"Both bills would raise loan limits in 
high-cost areas. They would eliminate FHA’s antiquated down payment 
requirements. And they would allow, to varying degrees, risk-
based pricing to occur and eliminate the burdensome cap on reverse 
mortgages. Yes, we look forward to working with this committee 
on a bipartisan basis like we did last year in helping craft 
a comprehensive bill that would provide underserved Americans 
with a safe mortgage at a fair price. And speaking of fair price, 
when borrowers pay FHA insurance premiums, they are essentially 
buying a prime interest rate. An FHA-insured loan is generally 3 
to 4 percentages lower than a subprime loan. When comparing 
these two loan types on a $225,000 mortgage, this rate differences 
translates into an average savings of $300 a month. That is $137 
over the life of the loan. ",33
CHRG-108hhrg89410.htm,"but at least in some cases, local 
faith-based organizations can do that mission more effectively 
than the Federal government, lift more lives and save more 
streets.
    At one time, faith-based organizations were at the core of 
efforts to improve our communities. They were very effective 
and have a proven record of success. Gradually, they have been 
pushed aside by big government, which has all too often proven 
to be a far less helpful alternative. The pendulum is just now 
beginning to swing back, as charitable choice is implemented. 
Under the leadership of then-Governor Tommy G. Thompson of 
Wisconsin, Wisconsin was one of the leaders in implementing 
charitable choice initiatives. HUD's proposal follows President 
Bush's executive order to give faith-based organizations more 
opportunities to provide these services for the sake of the 
people they help and for the future of our communities.",32
CHRG-110hhrg41181.htm,"But I don't need academics or others to credentialize CRA. 
I have seen its impact with my own eyes in the communities I 
have represented in the California State legislature and here 
in Congress. To those who suggest that CRA has unnecessarily 
distorted the market and that increased access to credit by 
low-income and minority communities would have happened on the 
same timetable without it, I say that's not true. Without CRA, 
we still would be sitting here wringing our hands about what to 
do to get sound credit flowing into underserved communities.",32
NHTF Hearing.txt,"but I think maybe what 
we’ve even found with some of the subprime situation is that not 
every American is suited or even wishes to own their own home. 
And I think the greatest need is in rental income for a rental housing, 
for extremely-low-income families. How can we do a better job 
on that or do you think it’s necessary? ",32
CHRG-110hhrg35406.htm,"But I would like to ask you regarding the 
budget, the fact that the budget proposes again this year to 
limit TANF protection vouchers to only occupied units rather 
than all units in a subsidized building. This is at a time when 
units being lost to opt outs and demolition are at historic 
levels. In New York City, more than 5,000 units were lost in 
2005, and another 15,000 are threatened today. Further, in 
2003, HUD's survey states that 5.1 households face worst case 
housing needs. Can you explain the rationale for a policy that 
reduce the overall supply of affordable housing?",32
NHTF Hearing.txt,"But in my part of the country and many others, unaided, 
unsupplemented by another program, the Low Income Housing Tax 
Credit is not going to get rental levels down low enough for that 
segment of the population",32
NHTF Hearing.txt,"But in my part of the country and many others, unaided, 
unsupplemented by another program, the Low Income Housing Tax 
Credit is not going to get rental levels down low enough for that 
segment of the population. ",32
NHTF Hearing.txt,"But in my part of the country and many others, unaided, 
unsupplemented by another program, the Low Income Housing Tax 
Credit is not going to get rental levels down low enough for that 
segment of the population. ",32
NHTF Hearing.txt,"But sadly, finding a safe and affordable home is becoming increasingly 
difficult for many Americans, and is proving to be especially 
hard for extremely-low-income Americans. Unfortunately, a 
disproportionate number of these people are African Americans and 
other racial and ethnic minorities. 

Currently only 46 percent of African Americans own their own 
homes, compared to more than 70 percent of white Americans. Perhaps 
more troubling than that statistic, however, is the disparate 
number of African Americans who spend too much of their income, 
which is already at the low end of the wage scale, on housing and 
utilities. 

The most current numbers we have indicate that 23 percent of 
African Americans fall into the extremely-low-income category. 
These men, women, children, and families have severe housing 
needs. In other words, they spend more than 50 percent of their income 
of housing and utilities. 


65 


In summary, half of all African Americans live in unaffordable, 
inadequate, and/or crowded housing. But of course, this is not only 
a problem for African Americans. Seventy-one percent of Hispanic 
Americans who fall into the extremely-low-income category have 
severe housing needs, and 66 percent of extremely-low-income Caucasians 
pay more than 50 percent of their income to ensure they 
have a roof over their heads. All these numbers add up to one 
alarming fact: Too many Americans of all races and ethnic backgrounds 
are too often forced to choose between shelter over their 
heads or food on their tables. 

If these numbers do not convince you of the clear need for a National 
Affordable Housing Trust Fund as established in this bill, let 
me also tell you that the situation is getting worse. In 2003, the 

U.S. Department of Housing and Urban Development estimated 
that there was a deficit of two million extremely-low-income rental 
units. In 2005, that deficit had grown to four million. 
In 2003, HUD estimated that there were 44 affordable rental 
units available for every 100 extremely-low-income families. That 
number dropped to 40 units available in 2005, and the number continues 
to worsen. 

Unfortunately, the number of extremely-low-income households 
continues to grow as the number of affordable rental units decreases. 
As a matter of fact, of the 5.8 million black households reporting 
housing problems in 2003, 4.9 million cited housing afford-
ability as their biggest problem. ",33
CHRG-108hhrg88663.htm,"Despite housing being the one bright spot in an otherwise 
dismal economy, the Joint Center reports that three in ten U.S. 
households have housing affordability problems, and 14.3 
million households are spending more than half of their income 
for their housing. Three-quarters of these are households that 
are in the bottom income quintile and the gap between the 
number of renter households in the bottom 20 percent of income 
and the number of housing units they can afford now stands at 
two million.",33
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live.",32
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live. Less 
than half of our Nation’s minority families own a home today. That 
is 25 percentage points below the national average. 

With the rapid rise in home prices in recent years, the so-called 
home ownership gap is likely to grow as more and more people are 
finding home ownership out of reach for them. ",33
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live. Less 
than half of our Nation’s minority families own a home today. That 
is 25 percentage points below the national average. 

With the rapid rise in home prices in recent years, the so-called 
home ownership gap is likely to grow as more and more people are 
finding home ownership out of reach for them. ",33
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live. Less 
than half of our Nation’s minority families own a home today. That 
is 25 percentage points below the national average. 

With the rapid rise in home prices in recent years, the so-called 
home ownership gap is likely to grow as more and more people are 
finding home ownership out of reach for them. ",32
NHTF Hearing.txt,"Every day, my fellow Realtors and I see working Americans like 
you and me who simply cannot afford a decent place to live. Less 
than half of our Nation’s minority families own a home today. That 
is 25 percentage points below the national average. 

With the rapid rise in home prices in recent years, the so-called 
home ownership gap is likely to grow as more and more people are 
finding home ownership out of reach for them. ",32
NHTF Hearing.txt,"finding a safe and affordable home is becoming increasingly 
difficult for many Americans, and is proving to be especially 
hard for extremely-low-income Americans. Unfortunately, a 
disproportionate number of these people are African Americans and 
other racial and ethnic minorities. 

Currently only 46 percent of African Americans own their own 
homes, compared to more than 70 percent of white Americans. Perhaps 
more troubling than that statistic, however, is the disparate 
number of African Americans who spend too much of their income, 
which is already at the low end of the wage scale, on housing and 
utilities. 

The most current numbers we have indicate that 23 percent of 
African Americans fall into the extremely-low-income category. 
These men, women, children, and families have severe housing 
needs. In other words, they spend more than 50 percent of their income 
of housing and utilities. 


65 


In summary, half of all African Americans live in unaffordable, 
inadequate, and/or crowded housing. But of course, this is not only 
a problem for African Americans. Seventy-one percent of Hispanic 
Americans who fall into the extremely-low-income category have 
severe housing needs, and 66 percent of extremely-low-income Caucasians 
pay more than 50 percent of their income to ensure they 
have a roof over their heads. All these numbers add up to one 
alarming fact: Too many Americans of all races and ethnic backgrounds 
are too often forced to choose between shelter over their 
heads or food on their tables. 

If these numbers do not convince you of the clear need for a National 
Affordable Housing Trust Fund as established in this bill, let 
me also tell you that the situation is getting worse. In 2003, the 

U.S. Department of Housing and Urban Development estimated 
that there was a deficit of two million extremely-low-income rental 
units. In 2005, that deficit had grown to four million. 
In 2003, HUD estimated that there were 44 affordable rental 
units available for every 100 extremely-low-income families. That 
number dropped to 40 units available in 2005, and the number continues 
to worsen. ",33
NHTF Hearing.txt,"finding a safe and affordable home is becoming increasingly 
difficult for many Americans, and is proving to be especially 
hard for extremely-low-income Americans. Unfortunately, a 
disproportionate number of these people are African Americans and 
other racial and ethnic minorities. 

Currently only 46 percent of African Americans own their own 
homes, compared to more than 70 percent of white Americans. Perhaps 
more troubling than that statistic, however, is the disparate 
number of African Americans who spend too much of their income, 
which is already at the low end of the wage scale, on housing and 
utilities. 

The most current numbers we have indicate that 23 percent of 
African Americans fall into the extremely-low-income category. 
These men, women, children, and families have severe housing 
needs. In other words, they spend more than 50 percent of their income 
of housing and utilities. 


65 


In summary, half of all African Americans live in unaffordable, 
inadequate, and/or crowded housing. But of course, this is not only 
a problem for African Americans. Seventy-one percent of Hispanic 
Americans who fall into the extremely-low-income category have 
severe housing needs, and 66 percent of extremely-low-income Caucasians 
pay more than 50 percent of their income to ensure they 
have a roof over their heads. All these numbers add up to one 
alarming fact: Too many Americans of all races and ethnic backgrounds 
are too often forced to choose between shelter over their 
heads or food on their tables. 

If these numbers do not convince you of the clear need for a National 
Affordable Housing Trust Fund as established in this bill, let 
me also tell you that the situation is getting worse. In 2003, the 

U.S. Department of Housing and Urban Development estimated 
that there was a deficit of two million extremely-low-income rental 
units. In 2005, that deficit had grown to four million. 
In 2003, HUD estimated that there were 44 affordable rental 
units available for every 100 extremely-low-income families. That 
number dropped to 40 units available in 2005, and the number continues 
to worsen. 

Unfortunately, the number of extremely-low-income households 
continues to grow as the number of affordable rental units decreases. 
As a matter of fact, of the 5.8 million black households reporting 
housing problems in 2003, 4.9 million cited housing afford-
ability as their biggest problem. ",33
NHTF Hearing.txt,"First and foremost, in the so-called gift down-
payment programs, you repay that gift. The cost of that downpayment 
is put on your note. Sometimes it’s done and families don’t 
even know it. And a lot of those gifts are used in stagnating or declining 
markets where there’s very little house appreciation. And as 
a result of that— ",33
NHTF Hearing.txt,"H.R. 1427 and H.R. 1852 to provide deposits to the trust fund. Why 
should we worry that the affordable housing fund in H.R. 1427 is 
tied to the GSE’s mortgage portfolio? Is it not the case that H.R. 
1427 and an incentive counterpart will set portfolio limits based on 
some public policy concerns quite apart from the affordable housing 
fund provisions? ",33
NHTF Hearing.txt,"here are over 600 local or State housing trust 
funds today. In big cities, such as New York City, the effort is underway 
to try to create or preserve 4,300 units with a trust fund. 
In Chicago, the goal is 5,500 rental subsidized units, not over 30 
percent of median income, to meet the city-wide goal of producing 
affordable housing. 

In smaller communities, many that are in high-cost areas, such 
as Boulder, Colorado, the explicit goal of the City is to use a housing 
trust fund to make sure that 10 percent of the housing stock 
is permanently affordable. In Boulder, that amounts to 2,700 units 
of which 2,100 would be rental, and 600 would be ownership. 

In another high-cost area, Mountain View, California, they are 
using the housing trust fund of Santa Clara County there where 
Catholic Charities just produced an award winning single room occupancy 
facility for people earning between $15,000 and $30,000 a 
year. That is 20 percent of average median income, using the flexibility 
that only a housing trust fund makes possible. 

At the State level, Washington State is considered as one of the 
most effective State housing trust funds. They have over the years 
amassed $500 million and leveraged $2 billion in 32,000 units, 
mostly rental. ",33
NHTF Hearing.txt,"HUD’s own worst case housing needs analysis 
shows that the number of low-income—and many of the families 
who will be targeted by this fund, the number of families who need 
that sort of assistance has gone up. 

Sadly that has gone up by 800,000 families between 2003 and 
2005.",33
CHRG-108hhrg93838.htm,"I am 
looking at a chart on home ownership rates, and it is broken 
down into the total USA, the white, black, Hispanic, other 
race, central cities, suburbs, and in each one of these 
categories there has been a slight increase in home ownership 
rate except for one, and that is the African American 
community.
    It went down between 2001, 2002, when all of the other 
categories of, total, white went up, Hispanic went up, other 
races went up, but for the black home ownership, it went down.
    What caused that? Why is there that aberration with that 
particular group when all the other groups, home ownership 
rates went up? What do you think accounted for that?",33
CHRG-110hhrg35406.htm,"I am disheartened that year after year, it seems 
we're discussing more cuts to the HUD budget, and I believe 
that since the Bush Administration took office, and including 
the proposed budget, programs have been slashed, including 
cutting disabled housing by 51 percent by one estimate. Elderly 
housing programs have been cut by 38 percent, and CDBG grants, 
which are also a source of benefit to a lot of people in public 
housing in our inner cities have been cut by 43 percent.",33
CHRG-110hhrg35406.htm,"I am disheartened that year after year, it seems 
we're discussing more cuts to the HUD budget, and I believe 
that since the Bush Administration took office, and including 
the proposed budget, programs have been slashed, including 
cutting disabled housing by 51 percent by one estimate. Elderly 
housing programs have been cut by 38 percent, and CDBG grants, 
which are also a source of benefit to a lot of people in public 
housing in our inner cities have been cut by 43 percent.",33
NHTF Hearing.txt,"I am here today to support H.R. 2895, 
the National Affordable Housing Trust Fund. 

I am also here today to share new evidence that shows that 
housing is the foundation to excellent child health. I hope to convince 
you that the best medical intervention for children is often 
finding them an affordable home, and it is within your power to 
keep kids healthy through housing. 

As many of you know, there are millions of families on affordable 
housing waiting lists. And in Boston, it is not unusual for waiting 
lists to actually close because there are so many families who are 
waiting and therefore they can’t even apply. Even families in homeless 
shelters are often there for over a year-and-a-half before they 
can get a home that they can afford. And often families who are 
on the waiting lists are forced to make terrible choices between 
rent and food, or settling on a home with severe housing problems 
like infestations or mold or lead paint because simply that is all 
that they can afford. 

We know from the Children’s Sentinel Nutrition Assessment Program, 
which is commonly known as CSNAP, that food-insecure 
children who are eligible but don’t receive housing subsidies are 
twice as likely as those who do receive housing subsidies to have 
stunted growth by WHO criteria. It is an important aspect of this 
bill because it targets the lowest income families, the ones that are 
most likely to have food-insecure children, and that by giving them 
an affordable home, you may be able to prevent stunting from occurring. 


As you know, stunting not only limits children’s physical growth 
in the short term, but it stunts their lifelong potential because we 
know that if your body is not growing, your mind is not growing 
as well. 

Because many families have very limited choices of homes that 
they can afford and have to make tradeoffs, they often live in substandard 
conditions. For instance, I think that the cockroach infestation 
is an excellent example of how that affects health. We know 
that children who have asthma who are exposed to cockroaches in 
their home and are allergic are 3 times more likely to end up in 
the hospital. 

It is also known that 30 percent of children who live in the urban 
areas are allergic, but it may be surprising to note that 20 percent 
of suburban children are also exposed and are allergic to cockroaches. 
And further, new data suggests that exposure to cockroaches 
in early life may actually cause immune system changes 
that can lead to the development of wheezing or asthma. 

Young children who live with other substandard exposures, such 
as lead paint from older homes, can also lead to problems with development, 
and recent estimates have estimated that this leads to 
billions of dollars in education and other costs. 

Lastly, families who have difficulty affording rent may double up 
with other families, resulting in crowding, or these families may 


67 


frequently move. We know children who stay in the same home 
and do not more frequently have better child development outcomes 
and do better in school. 

Another aspect of the bill that I think is excellent is the local 
flexibility. From my experience working in Boston with the Boston 
Public Health Commission, local community development corporations, 
and some State-funded housing developments, the ability for 
State or local governments to match the best local solution to the 
greatest housing needs makes the most sense. 

In some instances, rental housing needs are the most pressing. 
In others, home ownership may be the best outcome. And research 
has consistently shown that home ownership makes housing more 
stable and is better for overall health. In pediatrics, the best therapies 
are often tailored, and this bill clearly accommodates that. I 
urge you to support H.R. 2895, the National Affordable Housing 
Trust Fund bill, because it can ensure that our most vulnerable 
population, our children, have safe, decent, and affordable homes. ",33
NHTF Hearing.txt,"I think the proof is in the pudding how those 
loans perform and they are almost 21/2 times more likely to fail. ",33
GSE hearing.txt,"I will give you an example—the rural development program, and 
business loans, and business guarantees. They are great on paper, 
except they really don’t apply in most areas—particularly Pennsylvania, 
because Pennsylvania is a State of very small communities—
but, they are bunched up alongside other communities 
which are really tied into a very large community. 

By virtue of the fact of their structure, they have been barred 
from giving government guarantees, even in communities of 2,000 
or 3,000, if they are considered to be in an urban area, which nobody 
can quite define to me. They just have a map, and they say, 
‘‘If you fall in the yellow, you’re in an urban area,’’ and yellows 
usually are wherever there are masses of people, including the 
rural and suburban and ex-urban areas around concentrated cities. ",33
NHTF Hearing.txt,"If I could just add one quick things about schools. 
You are absolutely right that the data all show that children whose 
families can’t afford basic housing are in constant motion, and so 
they are moving from school to school, which means they get further 
and further behind. 

But it is not just the kids who are moving that are affected. It 
is the other kids in the classroom and the teachers because when 
you have a lot of churning in schools and you have new kids coming 
into the classroom mid-year, two or three times a year, the 
teachers have to double back to pick those kids up, which means 
the other kids are getting less attention. 

And it ultimately means that those schools, their test scores 
don’t keep up. Their test scores go down, which means that higher-
income people aren’t going to go to that school. It all has a spiraling-
down effect, so I think that it is important to understand the 
systematic impact beyond the individual child to the entire educational 
system. And there is a fair amount of research in the education 
literature that really gets at all of that. ",33
HR1892 hearing.txt,"In 2000, FHA insured 109,074 mortgages 
in California. In 2005, it was 51,037. In my district alone in 
2000, we had 7,000 mortgages. It dropped to 80. You are looking 
at a 99 percent drop in an area that arguably needs the benefit of 
an FHA program or a conforming program as much as any other 
State in the Nation does. In fact, in high cost areas it is much 
harder for people to get into—is ",33
HR1892 hearing.txt,"In 2000, FHA insured 109,074 mortgages 
in California. In 2005, it was 51,037. In my district alone in 
2000, we had 7,000 mortgages. It dropped to 80. You are looking 
at a 99 percent drop in an area that arguably needs the benefit of 
an FHA program or a conforming program as much as any other 
State in the Nation does. In fact, in high cost areas it is much 
harder for people to get into—is ",33
HR1892 hearing.txt,"In 2006—is that better—1.2 million families entered 
into foreclosure, 42 percent more than in 2005. Predatory 
lending, exotic mortgages, and a dramatic rise in subprime lend-
ing,coupled with slowing home price appreciation have all contributed 
to this crisis. When the Federal Housing Administration was 
established back in 1934, consumers faced a similar lending crisis. 
At that time, FHA was an innovator and led the private market 
in offering safe, affordable home loans to American families. Since 
its inception, FHA has insured more than 34 million properties. 
However, the FHA has failed to keep pace with borrower needs and 
changes in the private market and is no longer a viable alternative 
for many borrowers. At the same time, the subprime and non-traditional 
mortgage markets have boomed. Many of these loans offer 
low teaser rates which reset to much higher rates after a few years. 
In many cases, these borrowers qualified only on their ability to 
make the initial payment and face large prepayment penalties if 
they attempt to refinance. Mortgage experts estimate that approximately 
$1.5 trillion worth of adjustable mortgages will reset by the 
end of 2007. Faced with significantly higher monthly payments, 
many borrowers will face the possibility of losing their homes. 

Realtors support efforts to give consumers affordable alternatives 
to the more risky loans that are currently being heavily marketed. 
We believe the FHA could again be a viable, affordable alternative 
for borrowers with less than ideal credit. ",33
HR1892 hearing.txt,"In 2006—is that better—1.2 million families entered 
into foreclosure, 42 percent more than in 2005. Predatory 
lending, exotic mortgages, and a dramatic rise in subprime lend-
ing,coupled with slowing home price appreciation have all contributed 
to this crisis. When the Federal Housing Administration was 
established back in 1934, consumers faced a similar lending crisis. 
At that time, FHA was an innovator and led the private market 
in offering safe, affordable home loans to American families. Since 
its inception, FHA has insured more than 34 million properties. 
However, the FHA has failed to keep pace with borrower needs and 
changes in the private market and is no longer a viable alternative 
for many borrowers. At the same time, the subprime and non-traditional 
mortgage markets have boomed. Many of these loans offer 
low teaser rates which reset to much higher rates after a few years. 
In many cases, these borrowers qualified only on their ability to 
make the initial payment and face large prepayment penalties if 
they attempt to refinance. Mortgage experts estimate that approximately 
$1.5 trillion worth of adjustable mortgages will reset by the 
end of 2007. Faced with significantly higher monthly payments, 
many borrowers will face the possibility of losing their homes. ",33
NHTF Hearing.txt,"In a little 
over 10 years, Federal housing assistance has almost doubled from 
$15.4 billion in 1995 to more recently $30 billion in 2007. The rate 
of increase is higher than the Federal commitment that we have 
seen to veterans, education, energy, transportation, international 
affairs, or even Social Security over the same period. 

The Federal Government runs, I believe, over 80 different housing 
and community development programs through HUD, as our 
ranking member said, over 30 specifically geared towards affordable 
housing programs. ",33
HR1892 hearing.txt,"In addition, H.R. 1852 includes a number of important changes 
to the FHA bill that passed the House last year. First, it eliminates 
the fee increases from last year’s bill for borrower who continue to 
make a down payment, scaling back the maximum up-front fee 
from 3 percent to 2.25 percent and the maximum annual fee from 

2.2 percent to .55 percent. These reductions will reduce FHA closing 
cost premiums for a hypothetical family buying a $300,000 
home by $2,250 in annual fees over a 5-year period of $20,000 compared 
to last year’s bill. 
The bill also adds a number of home buyer protections not included 
in last year’s bill for families taking out riskier zero-down 
payment loans and for borrowers who represent a higher credit 
risk. The bill gives HUD the authority to require pre-purchase 
counseling for riskier borrowers, requires a number of disclosures 
spelling out the costs and risk of zero down and lower down payment 
loans, and provides the borrower opt-in to receive notice of 
availability of counseling in the event a borrower falls behind in 
their loan payments. FHA has very strong loss mitigation measures 
in place so the borrower protections in the bill are a plus that 
are widely supported. ",33
HR1892 hearing.txt,"In areas such as California, we have 
an FHA program that has been available for 70 years. And if you 
look at the drop in utilization in California because we are a high 
cost area, it is really stunning. In 2000, FHA insured 109,074 mortgages 
in California. In 2005, it was 51,037. In my district alone in 
2000, we had 7,000 mortgages. It dropped to 80. You are looking 
at a 99 percent drop in an area that arguably needs the benefit of 
an FHA program or a conforming program as much as any other 
State in the Nation does. In fact, in high cost areas it is much 
harder for people to get into",33
GSE hearing.txt,"In fact, Chairman Bernanke, in a speech last week, noted, ‘‘Contrary 
to what would be expected if the GSE portfolios lowered the 
funding cost of mortgages, over the past decade or so the spread 
between yields on 30-year fixed rate mortgages and treasuries of 
similar duration has tended to rise in periods in which the GSEs 
have increased the share of single family residential mortgage held 
in their portfolio, and to fall when the GSE share has fallen.’’ 

He went on to specifically state, ‘‘Due to the GSEs’ support for 
affordable housing,’’ and he answered his own question by saying, 
‘‘At the present time, Fannie and Freddie fail the test.’’ ",33
NHTF Hearing.txt,"inally, the Saint Aidan, which is a 59 unit mixed-income development 
located in Brookline, Massachusetts—in Brookline, by the 
way, the median family house price for a single family home last 
year was $1 million. With prices like that, what happens is that 
the teachers, firefighters, and librarians have to enter town in the 
morning and leave town at night; the people who serve you can no 
longer afford to live in the communities with you. 

Saint Aidan’s, though, will be 60 percent affordable, and in this 
case we are fortunate enough to have had Chairman Frank as our 
Representative, with the benefit of his leadership to solve a number 
of problems with the project and for that, we, and the Archdiocese, 
are enormously grateful. 

The trust fund could have shortened a very long 7 years that it 
has taken us to get that development out of the ground, by giving 
us additional resources. 


49 


Some might think that since these got built, why do we need the 
trust fund? The process took far too long, was far too inefficient, 
and offered far less public benefit than could have occurred with 
the trust fund in place. 

Most importantly, these developments represent the 1.5 million 
homes that did not get built and would be if this Act were passed. ",33
NHTF Hearing.txt,"inally, the Saint Aidan, which is a 59 unit mixed-income development 
located in Brookline, Massachusetts—in Brookline, by the 
way, the median family house price for a single family home last 
year was $1 million. With prices like that, what happens is that 
the teachers, firefighters, and librarians have to enter town in the 
morning and leave town at night; the people who serve you can no 
longer afford to live in the communities with you. 

Saint Aidan’s, though, will be 60 percent affordable, and in this 
case we are fortunate enough to have had Chairman Frank as our 
Representative, with the benefit of his leadership to solve a number 
of problems with the project and for that, we, and the Archdiocese, 
are enormously grateful. 

The trust fund could have shortened a very long 7 years that it 
has taken us to get that development out of the ground, by giving 
us additional resources. 


49 


Some might think that since these got built, why do we need the 
trust fund? The process took far too long, was far too inefficient, 
and offered far less public benefit than could have occurred with 
the trust fund in place. 

Most importantly, these developments represent the 1.5 million 
homes that did not get built and would be if this Act were passed. ",33
NHTF Hearing.txt,"Indeed, the Affordable Housing Trust Fund outlined in Chairman 
Frank’s bill is modeled to a great degree on one of those HUD initiatives, 
the Home Investment Partnership Program. 

The latest Federal Block Grant for States—I mean, I’m sorry, the 
largest Federal Block Grant for State and local government, HOME 
is designed to create affordable housing for low-income households. 
It is a successful program. It has a proven track record. 

Establishing another, a new housing trust fund, separate and 
apart from HOME and promulgating new regulations and rules at 
HUD could take months or years to properly implement. HOME is 
already up and running with 50 States, 585 local governments, and 
four insular areas presently administering the existing successful 
program. 

Rather than reinventing the wheel, I believe a better approach 
would be to take this opportunity to make an already successful 
Federal program work better by using HOME to increase production 
and preservation of mixed income and rental housing affordable 
to very-low and extremely-low-income families. ",33
